"target#aspect";"ratio";"RelatFreq";"OverallFreq";"lemmas";"postags";"FreqWords"
"centre ville#Location";"0";"1";"19";"centre ville";"N N";"centre#43 ville#50"
"d' animation#Staff";"0";"1";"12";"d' animation";"P N";"d'#265 animation#51"
"les prix#Value-for-money";"0";"1";"3";"les prix";"Q N";"les#615 prix#78"
"un endroit#Interior/exterior";"0";"1";"5";"un endroit";"D N";"un#532 endroit#17"
"les activités#unknown";"0";"1";"9";"le activité";"D N";"les#615 activités#27"
"park inn#Rooms";"0";"1";"2";"Park Inn";"N N";"park#10 inn#2"
"eau chaude#Bathroom";"0";"1";"4";"eau chaud";"N G";"eau#39 chaude#7"
"le choix#Restaurant";"0";"1";"6";"le choix";"D N";"le#712 choix#22"
"l' estanquet#Interior/exterior";"0";"1";"13";"le estanquet";"D N";"l'#456 estanquet#14"
"la clientèle#unknown";"0";"1";"6";"le clientèle";"D N";"la#759 clientèle#7"
"le quartier#Location";"0";"1";"5";"le quartier";"D N";"le#712 quartier#8"
"le toboggan#Swimming pool";"0";"1";"2";"le toboggan";"D N";"le#712 toboggan#6"
"notre chambre#Rooms";"0";"1";"5";"son chambre";"D N";"notre#67 chambre#131"
"les animateurs#Facilities";"0";"1";"8";"le animateur";"D N";"les#615 animateurs#19"
"les équipements#Facilities";"0";"1";"4";"le équipement";"D N";"les#615 équipements#6"
"petits déjeuners#Breakfast";"0";"1";"3";"petit déjeuners";"G P";"petits#27 déjeuners#4"
"emplacement tente#Interior/exterior";"0";"1";"2";"emplacement tenter";"N V";"emplacement#28 tente#14"
"ce camping.#Location";"0";"1";"2";"ce camping.";"D N";"ce#138 camping.#2"
"la bière#unknown";"0";"1";"2";"le bière";"D N";"la#759 bière#4"
"le bar#Restaurant";"0";"1";"3";"le bar";"D N";"le#712 bar#29"
"le client#unknown";"0";"1";"3";"le client";"D N";"le#712 client#6"
"point négatif#unknown";"0";"1";"6";"point négatif";"N G";"point#31 négatif#8"
"la station#Transportation";"0";"1";"3";"le station";"D N";"la#759 station#7"
"la plage#Swimming pool";"0";"1";"41";"le plage";"D N";"la#759 plage#63"
"une douche#unknown";"0";"1";"4";"un douche";"D N";"une#293 douche#28"
"titanic palace#Location";"0";"1";"2";"Titanic palace";"N N";"titanic#31 palace#3"
"la chambre#unknown";"0";"1";"62";"le chambre";"D N";"la#759 chambre#131"
"salle internet#Internet";"0";"1";"2";"salle internet";"N V";"salle#45 internet#9"
"le domaine#Interior/exterior";"0";"1";"2";"le domaine";"D N";"le#712 domaine#3"
"la plage#Facilities";"0";"1";"41";"le plage";"D N";"la#759 plage#63"
"des douches#Bathroom";"0";"1";"2";"un douche";"D N";"des#322 douches#10"
"accès direct#unknown";"0";"1";"3";"accès direct";"N G";"accès#18 direct#5"
"au resto#Staff";"0";"1";"2";"au resto";"P D";"au#212 resto#8"
"la piscine#unknown";"0";"1";"69";"le piscine";"D N";"la#759 piscine#133"
"le tout#unknown";"0";"1";"2";"le tout";"Q G";"le#712 tout#148"
"parking extérieur#Car parking";"0";"1";"2";"parking extérieur";"N G";"parking#25 extérieur#9"
"des cabines#Bathroom";"0";"1";"2";"des cabine";"P N";"des#322 cabines#2"
"la route#unknown";"0";"1";"7";"le route";"D N";"la#759 route#10"
"cette hotel#Location";"0";"1";"8";"ce hotel";"D N";"cette#43 hotel#141"
"l’ hôtel#unknown";"0";"1";"19";"l’ hôtel";"D N";"l’#38 hôtel#294"
"centre ville#unknown";"0";"1";"19";"centre ville";"N N";"centre#43 ville#50"
"l' eau#Swimming pool";"0";"1";"13";"le eau";"D N";"l'#456 eau#39"
"l' épicerie#Interior/exterior";"0";"1";"3";"le épicerie";"D N";"l'#456 épicerie#3"
"notre chambre#unknown";"0";"1";"5";"son chambre";"D N";"notre#67 chambre#131"
"las vegas#unknown";"0";"1";"3";"Las Vegas";"O N";"las#3 vegas#5"
"grand baie#unknown";"0";"1";"2";"grand baie";"G N";"grand#39 baie#7"
"les enfants#unknown";"0";"1";"26";"le enfant";"D N";"les#615 enfants#80"
"piscine intérieure#Swimming pool";"0";"1";"2";"piscine intérieur";"N G";"piscine#133 intérieure#4"
"piscine qui#Swimming pool";"0";"1";"4";"piscine qui";"N P";"piscine#133 qui#183"
"cet hotel#Interior/exterior";"0";"1";"12";"ce hotel";"D N";"cet#62 hotel#141"
"le sol#unknown";"0";"1";"8";"le sol";"D N";"le#712 sol#12"
"les spectacles#unknown";"0";"1";"2";"le spectacle";"D N";"les#615 spectacles#6"
"l' estanquet#Location";"0";"1";"13";"le estanquet";"D N";"l'#456 estanquet#14"
"la ville#Location";"0";"1";"17";"le ville";"D N";"la#759 ville#50"
"la situation#Location";"0";"1";"2";"le situation";"D N";"la#759 situation#9"
"ping pong#unknown";"0";"1";"3";"ping pong";"N G";"ping#4 pong#4"
"complexe hôtelier#Interior/exterior";"0";"1";"2";"complexe hôtelier";"N G";"complexe#9 hôtelier#3"
"des animations#unknown";"0";"1";"9";"des animation";"P N";"des#322 animations#45"
"l' hotel#Staff";"0";"1";"29";"le hotel";"D N";"l'#456 hotel#141"
"un prix#Value-for-money";"0";"1";"7";"un prix";"D N";"un#532 prix#78"
"club enfant#Facilities";"0";"1";"4";"club enfant";"N N";"club#23 enfant#16"
"la terrasse#Interior/exterior";"0";"1";"3";"le terrasse";"D N";"la#759 terrasse#16"
"petit hôtel#unknown";"0";"1";"4";"petit hôtel";"G N";"petit#111 hôtel#294"
"les plages#Interior/exterior";"0";"1";"2";"le plage";"D N";"les#615 plages#6"
"un lieu#unknown";"0";"1";"2";"un lieu";"D N";"un#532 lieu#9"
"les fenêtres#Rooms";"0";"1";"2";"le fenêtre";"D N";"les#615 fenêtres#3"
"l animation#Facilities";"0";"1";"4";"L animation";"D N";"l#42 animation#51"
"le camping#Noisiness";"0";"1";"31";"le camping";"D N";"le#712 camping#210"
"salle de bains#Bathroom";"1";"3";"3";"salle de bain";"N P N";"salle#45 de#1261 bains#3"
"mini · golf#unknown";"1";"3";"3";"mini · golf";"N G N";"mini#10 ·#182 golf#10"
"les boissons alcoolisées#Restaurant";"1";"2";"2";"le boisson alcoolisées";"D N P";"les#615 boissons#15 alcoolisées#3"
"notre mobil home#Rooms";"1";"2";"2";"son mobil home";"D G N";"notre#67 mobil#38 home#39"
"équipe d animation#Staff";"1";"2";"2";"équiper d animation";"V V N";"équipe#19 d#26 animation#51"
"le check in#Reservation/check-in/check-out";"1";"2";"2";"le check in";"D N G";"le#712 check#12 in#14"
"l' unique fenêtre#Rooms";"1";"1";"1";"le unique fenêtre";"D G N";"l'#456 unique#2 fenêtre#4"
"louer un vélo#unknown";"1";"1";"1";"louer un vélo";"V D N";"louer#1 un#532 vélo#2"
"menu du jour#Restaurant";"1";"1";"1";"menu du jour";"N P N";"menu#6 du#283 jour#21"
"la wedding planner#Staff";"1";"1";"1";"le wedding Planner";"D N P";"la#759 wedding#1 planner#1"
"la nourriture qui#Restaurant";"1";"1";"1";"le nourriture qui";"D N P";"la#759 nourriture#29 qui#183"
"les animations enfants#unknown";"1";"1";"1";"le animation enfant";"D N G";"les#615 animations#45 enfants#80"
"chaîne de tv#Facilities";"1";"1";"1";"chaîne de TV";"N P N";"chaîne#2 de#1261 tv#7"
"mini · club#unknown";"1";"1";"1";"mini · club";"N V N";"mini#10 ·#182 club#23"
"le all inclusive#unknown";"1";"1";"1";"le all inclusif";"D N G";"le#712 all#17 inclusive#10"
"le garden grill#Restaurant";"1";"1";"1";"le garden grill";"D N N";"le#712 garden#1 grill#1"
"coin de sommier#Rooms";"1";"1";"1";"coin de sommier";"N P V";"coin#6 de#1261 sommier#1"
"le petit dejeuner#Breakfast";"1";"1";"1";"le petit dejeuner";"D G N";"le#712 petit#111 dejeuner#5"
"hôtel de luxe#Interior/exterior";"1";"1";"1";"hôtel de luxe";"N P N";"hôtel#294 de#1261 luxe#8"
"parking d' entrée#Car parking";"1";"1";"1";"parking d' entrée";"N P N";"parking#25 d'#265 entrée#11"
"niveau de chlore#Swimming pool";"1";"1";"1";"niveau de chlorer";"N P V";"niveau#16 de#1261 chlore#1"
"aqua · parc#Facilities";"1";"1";"1";"Aqua · parc";"N O N";"aqua#12 ·#182 parc#12"
"soir.sanitaires et douches#Cleanliness";"1";"1";"1";"soir.Sanitaires et douches";"N C D";"soir.sanitaires#1 et#967 douches#10"
"les autres sercice#unknown";"1";"1";"1";"le autre sercice";"D G Q";"les#615 autres#27 sercice#1"
"personnel de réception#Staff";"1";"1";"1";"personnel de réception";"N P N";"personnel#137 de#1261 réception#14"
"restauration de proximité#Restaurant";"1";"1";"1";"restauration de proximité";"N P N";"restauration#11 de#1261 proximité#30"
"matériel pour bébés#unknown";"1";"1";"1";"matériel pour bébé";"N P N";"matériel#3 pour#433 bébés#1"
"le réceptionniste john#Staff";"1";"1";"1";"le réceptionniste John";"D G N";"le#712 réceptionniste#4 john#1"
"location de transat#Facilities";"1";"1";"1";"location de transat";"N P N";"location#8 de#1261 transat#10"
"toutes les services#unknown";"1";"1";"1";"tout le service";"G D N";"toutes#24 les#615 services#10"
"le merville beach#Location";"1";"1";"1";"le Merville Beach";"D N N";"le#712 merville#3 beach#27"
"l aqua park#Facilities";"1";"1";"1";"l aqua park";"D V N";"l#42 aqua#12 park#10"
"séjour à marrakech#unknown";"1";"1";"1";"séjour à Marrakech";"N P N";"séjour#103 à#525 marrakech#2"
"les soirées spectacles#unknown";"1";"1";"1";"le soirée spectacle";"D N G";"les#615 soirées#8 spectacles#6"
"magasin d' alimentation#Interior/exterior";"1";"1";"1";"magasin d' alimentation";"N P N";"magasin#3 d'#265 alimentation#3"
"accessibilité pour handicapés#unknown";"1";"1";"1";"accessibilité pour handicapé";"N P N";"accessibilité#3 pour#433 handicapés#2"
"titanic beach resort#Location";"1";"1";"1";"Titanic Beach Resort";"N N N";"titanic#31 beach#27 resort#9"
"semaine de ski#unknown";"1";"1";"1";"semaine de ski";"N P N";"semaine#36 de#1261 ski#5"
"le buffet vip#Restaurant";"1";"1";"1";"le buffet VIP";"D N N";"le#712 buffet#19 vip#1"
"ce petit hôtel#Interior/exterior";"1";"1";"1";"ce petit hôtel";"D G N";"ce#138 petit#111 hôtel#294"
"les activités proposé#unknown";"1";"1";"1";"le activité proposer";"D N G";"les#615 activités#27 proposé#4"
"plage avec coraux#unknown";"1";"1";"1";"plage avec coraux";"V P N";"plage#63 avec#217 coraux#1"
"distributeurs de papiers#unknown";"1";"1";"1";"distributeur de papier";"N P N";"distributeurs#4 de#1261 papiers#3"
"les spécialités turques#unknown";"1";"1";"1";"le spécialité turc";"D N N";"les#615 spécialités#3 turques#2"
"les duty managers#Staff";"1";"1";"1";"le duty manager";"D P N";"les#615 duty#1 managers#2"
"un 4 etoile#unknown";"1";"1";"1";"un 4 etoile";"D G N";"un#532 4#49 etoile#2"
"le club enfants#Facilities";"1";"1";"1";"le club enfants";"D N P";"le#712 club#23 enfants#80"
"tables au restaurant#Restaurant";"1";"1";"1";"table au restaurer";"N P V";"tables#3 au#212 restaurant#57"
"petit · déjeûner#Breakfast";"1";"1";"1";"petit · déjeûner";"G N G";"petit#111 ·#182 déjeûner#1"
"l' hôtel bloom#Interior/exterior";"1";"1";"1";"le hôtel bloom";"D N N";"l'#456 hôtel#294 bloom#1"
"cuvette de wc#Bathroom";"1";"1";"1";"cuvette de WC";"N P N";"cuvette#1 de#1261 wc#7"
"plage du liouquet#unknown";"1";"1";"1";"plage du Liouquet";"N D N";"plage#63 du#283 liouquet#1"
"qualite / prix#Value-for-money";"1";"1";"1";"qualite / prix";"N P N";"qualite#4 /#45 prix#78"
"faire la file#unknown";"1";"1";"1";"faire le file";"V D N";"faire#40 la#759 file#2"
"fin de restauraytion#unknown";"1";"1";"1";"fin de restauraytion";"N P N";"fin#15 de#1261 restauraytion#1"
"accès au métro#Transportation";"1";"1";"1";"accès au métro";"N P N";"accès#18 au#212 métro#10"
"hôtel à annecy#Interior/exterior";"1";"1";"1";"hôtel à Annecy";"N P N";"hôtel#294 à#525 annecy#4"
"piscine à débordement#Swimming pool";"1";"1";"1";"piscine à débordement";"N P N";"piscine#133 à#525 débordement#1"
"les mobil' homes#Rooms";"1";"1";"1";"le mobil' home";"D G N";"les#615 mobil'#2 homes#8"
"un micro climat#unknown";"1";"1";"1";"un micro climat";"D N N";"un#532 micro#4 climat#1"
"l' hotel carlton#Interior/exterior";"1";"1";"1";"le hotel Carlton";"D N N";"l'#456 hotel#141 carlton#2"
"l' hotel tamassa#Location";"1";"1";"1";"le hotel Tamassa";"D N N";"l'#456 hotel#141 tamassa#2"
"bac de douche#Bathroom";"1";"1";"1";"bac de douche";"N P N";"bac#2 de#1261 douche#28"
"loger 4 personnes#Rooms";"1";"1";"1";"loger 4 personne";"V D N";"loger#1 4#49 personnes#28"
"annuler ma réservation#unknown";"1";"1";"1";"annuler son réservation";"V D N";"annuler#2 ma#12 réservation#8"
"un hôtel 5etoile#Location";"1";"1";"1";"un hôtel 5etoile";"D N G";"un#532 hôtel#294 5etoile#1"
".le all in#unknown";"1";"1";"1";".Le All In";"P N O";".le#1 all#17 in#14"
"le petit déj#Breakfast";"1";"1";"1";"le petit déj";"D G N";"le#712 petit#111 déj#2"
"visitez les alentours#unknown";"1";"1";"1";"visitez le alentour";"P D N";"visitez#1 les#615 alentours#9"
"eau des piscines#Swimming pool";"1";"1";"1";"Eau un piscine";"P D N";"eau#39 des#322 piscines#25"
"le chateau gonflable#unknown";"1";"1";"1";"le chateau gonflable";"D N G";"le#712 chateau#1 gonflable#1"
"la garde robe#Cleanliness";"1";"1";"1";"le garde robe";"D N G";"la#759 garde#3 robe#1"
"une seule piscine#Swimming pool";"1";"1";"1";"un seul piscine";"D G N";"une#293 seule#15 piscine#133"
"cottage 4 pers.#Rooms";"1";"1";"1";"cottage 4 pers.";"N G N";"cottage#3 4#49 pers.#1"
"les maîtres nageurs#Staff";"1";"1";"1";"le maître nageurs";"D N G";"les#615 maîtres#1 nageurs#2"
"camping 5 étoiles#Location";"1";"1";"1";"camping 5 étoile";"N D N";"camping#210 5#41 étoiles#30"
"une troupes génial#Staff";"1";"1";"1";"un troupe génial";"D N G";"une#293 troupes#1 génial#7"
"les chambres familiales#Rooms";"1";"1";"1";"le chambre familial";"D N G";"les#615 chambres#84 familiales#1"
"un petit bar#unknown";"1";"1";"1";"un petit bar";"D G N";"un#532 petit#111 bar#29"
"jacuzzi · hammam#Swimming pool";"1";"1";"1";"jacuzzi · hammam";"N V G";"jacuzzi#1 ·#182 hammam#2"
"station de ski#unknown";"1";"1";"1";"station de ski";"N P N";"station#7 de#1261 ski#5"
"complexe hôtelier géant#Interior/exterior";"1";"1";"1";"complexe hôtelier géant";"N G N";"complexe#9 hôtelier#3 géant#1"
"le parc enfants#Interior/exterior";"1";"1";"1";"le parc enfant";"D N N";"le#712 parc#12 enfants#80"
"un parking qui#Car parking";"1";"1";"1";"un parking qui";"D N P";"un#532 parking#25 qui#183"
"là · bas#Interior/exterior";"1";"1";"1";"là · bas";"G D G";"là#17 ·#182 bas#18"
"une piscine couverte#Swimming pool";"1";"1";"1";"un piscine couvert";"D N G";"une#293 piscine#133 couverte#6"
"les alcools frelatés#Restaurant";"1";"1";"1";"le alcool frelater";"D N G";"les#615 alcools#1 frelatés#1"
"mixité de touriste#unknown";"1";"1";"1";"mixité de touriste";"N P N";"mixité#1 de#1261 touriste#3"
"cuisine / restauration#Restaurant";"1";"1";"1";"cuisine / restauration";"N P N";"cuisine#12 /#45 restauration#11"
"restaurants à thème#Restaurant";"1";"1";"1";"restaurant à thème";"N P N";"restaurants#20 à#525 thème#4"
"jagershof · kerlinga#Interior/exterior";"1";"1";"1";"Jagershof · Kerlinga";"N O N";"jagershof#1 ·#182 kerlinga#1"
"la piscine principale#Swimming pool";"1";"1";"1";"le piscine principal";"D N G";"la#759 piscine#133 principale#4"
"la pension peiro#unknown";"1";"1";"1";"le pension peiro";"D N G";"la#759 pension#4 peiro#1"
"le maître nageur#Staff";"1";"1";"1";"le maître nageur";"D N G";"le#712 maître#1 nageur#3"
"toutes ses piscines#Swimming pool";"1";"1";"1";"tout son piscine";"G D N";"toutes#24 ses#23 piscines#25"
"un jeune serveur#Staff";"1";"1";"1";"un jeune serveur";"D G N";"un#532 jeune#6 serveur#3"
"le complexe aquatique#Swimming pool";"1";"1";"1";"le complexe aquatique";"D N G";"le#712 complexe#9 aquatique#2"
"hôtel 4 *#unknown";"1";"1";"1";"hôtel 4 *";"N G N";"hôtel#294 4#49 *#26"
"le quartier avoisinant#Location";"1";"1";"1";"le quartier avoisinant";"D N G";"le#712 quartier#8 avoisinant#1"
"sortie hors hotel#Facilities";"1";"1";"1";"sortir hors hotel";"V P N";"sortie#5 hors#7 hotel#141"
"seul bloc sanitaire#Facilities";"1";"1";"1";"seul bloc sanitaire";"G N G";"seul#21 bloc#2 sanitaire#4"
"sa situation géographique#Location";"1";"1";"1";"son situation géographique";"D N G";"sa#26 situation#9 géographique#1"
"l' installation spectacle#unknown";"1";"1";"1";"le installation spectacle";"D N G";"l'#456 installation#1 spectacle#4"
"l aqua parc#Swimming pool";"1";"1";"1";"l aqua parc";"D V N";"l#42 aqua#12 parc#12"
"equipe d' animation#Staff";"1";"1";"1";"Equipe d' animation";"N P N";"equipe#7 d'#265 animation#51"
"notre micro onde#unknown";"1";"1";"1";"son micro onde";"D N V";"notre#67 micro#4 onde#2"
"taille des chambre#Rooms";"1";"1";"1";"taille des chambre";"N P N";"taille#14 des#322 chambre#131"
"la qualité général#unknown";"1";"1";"1";"le qualité général";"D N G";"la#759 qualité#65 général#9"
"un petit commerçant#unknown";"1";"1";"1";"un petit commercer";"D G V";"un#532 petit#111 commerçant#1"
"une ambiance camping#unknown";"1";"1";"1";"un ambiance camping";"D N O";"une#293 ambiance#15 camping#210"
"emplacement pour voiture#Car parking";"1";"1";"1";"emplacement pour voiture";"N P N";"emplacement#28 pour#433 voiture#25"
"salle à manger#Restaurant";"1";"1";"1";"salle à manger";"N P V";"salle#45 à#525 manger#15"
"le bois fleuri#Location";"1";"1";"1";"le bois fleuri";"D N G";"le#712 bois#5 fleuri#2"
"entretien des chambres#Rooms";"1";"1";"1";"Entretien un chambre";"P D N";"entretien#8 des#322 chambres#84"
"une petite fenêtre#unknown";"1";"1";"1";"un petit fenêtre";"D G N";"une#293 petite#37 fenêtre#4"
"le laser game#unknown";"1";"1";"1";"le laser game";"D N V";"le#712 laser#1 game#1"
"un service supplementaire#unknown";"1";"1";"1";"un service supplementaire";"D N G";"un#532 service#39 supplementaire#1"
"salle aà manger#Restaurant";"1";"1";"1";"salle aà manger";"N P V";"salle#45 aà#1 manger#15"
"nombreuses chaînes tv#Facilities";"1";"1";"1";"nombreux chaîne TV";"G N N";"nombreuses#7 chaînes#3 tv#7"
"sympathie des employés#Staff";"1";"1";"1";"sympathie des employé";"N P N";"sympathie#2 des#322 employés#5"
"vacances en famille#unknown";"1";"1";"1";"vacance en famille";"N P N";"vacances#61 en#372 famille#17"
"tous les couloirs#Interior/exterior";"1";"1";"1";"tout le couloir";"G D N";"tous#60 les#615 couloirs#5"
"tous les employés#Staff";"1";"1";"1";"tout le employé";"G D N";"tous#60 les#615 employés#5"
"pour quelques jours#unknown";"1";"1";"1";"pour quelque jour";"P D N";"pour#433 quelques#24 jours#41"
"les mobil home#Rooms";"1";"1";"1";"le mobil home";"D N P";"les#615 mobil#38 home#39"
"bruit la nuit#unknown";"1";"1";"1";"bruit le nuit";"N D N";"bruit#24 la#759 nuit#39"
"taille de chambres#Rooms";"1";"1";"1";"taille de chambre";"N P N";"taille#14 de#1261 chambres#84"
"les chambres standards#Rooms";"1";"1";"1";"le chambre standards";"D N G";"les#615 chambres#84 standards#2"
"cette partie du#Location";"1";"1";"1";"ce partie du";"D N P";"cette#43 partie#11 du#283"
"robinetterie du lavabo#unknown";"1";"1";"1";"robinetterie du lavabo";"N P D";"robinetterie#1 du#283 lavabo#4"
"l' accès internet#Internet";"1";"1";"1";"le accès internet";"D N G";"l'#456 accès#18 internet#9"
"une petite table#unknown";"1";"1";"1";"un petit table";"D G N";"une#293 petite#37 table#12"
"le gros point#Interior/exterior";"1";"1";"1";"le gros point";"D G N";"le#712 gros#11 point#31"
"beaucoup de papiers#unknown";"1";"1";"1";"beaucoup de papier";"G P N";"beaucoup#43 de#1261 papiers#3"
"les activités annexes#unknown";"1";"1";"1";"le activité annexe";"D N G";"les#615 activités#27 annexes#1"
"soirées a thème#unknown";"1";"1";"1";"soirée avoir thème";"N V N";"soirées#8 a#345 thème#4"
"petits déjeuners buffet#Breakfast";"1";"1";"1";"petit déjeuner buffet";"G N V";"petits#27 déjeuners#4 buffet#19"
"formule tout inclus#Restaurant";"1";"1";"1";"formule tout inclure";"N G G";"formule#5 tout#148 inclus#1"
"la fameuse chaise#unknown";"1";"1";"1";"le fameux chaise";"D G N";"la#759 fameuse#1 chaise#5"
"terrain de golf#Facilities";"1";"1";"1";"terrain de golf";"N P D";"terrain#14 de#1261 golf#10"
"les points négatifs#unknown";"1";"1";"1";"le point négatif";"D N G";"les#615 points#23 négatifs#14"
"de jeunes allemands#unknown";"1";"1";"1";"de jeune allemand";"P N G";"de#1261 jeunes#12 allemands#9"
"le parking extérieur#Car parking";"1";"1";"1";"le parking extérieur";"D N G";"le#712 parking#25 extérieur#9"
"tous les autres#Staff";"1";"1";"1";"tout le autre";"G D G";"tous#60 les#615 autres#27"
"une piscine chauffee#Swimming pool";"1";"1";"1";"un piscine chauffee";"D N G";"une#293 piscine#133 chauffee#1"
"le frigo bar#Rooms";"1";"1";"1";"le frigo bar";"D N G";"le#712 frigo#3 bar#29"
"dame de vacansoleil#Staff";"1";"1";"1";"dame de vacansoleil";"N P N";"dame#2 de#1261 vacansoleil#1"
"les animateurs francophone#Staff";"1";"1";"1";"le animateur francophone";"D N G";"les#615 animateurs#19 francophone#2"
"salle de jeu#Facilities";"1";"1";"1";"salle de jeu";"N P N";"salle#45 de#1261 jeu#9"
"les bars porno#unknown";"1";"1";"1";"le bar porno";"D N G";"les#615 bars#12 porno#1"
"les 5 étoiles.location#unknown";"1";"1";"1";"le 5 étoiles.location";"D G P";"les#615 5#41 étoiles.location#1"
"le petit déjeuner#Breakfast";"0";"10";"11";"le petit déjeuner";"D G N";"le#712 petit#111 déjeuner#42"
"salle de bain#Bathroom";"0";"7";"27";"salle de bain";"N P N";"salle#45 de#1261 bain#34"
"rapport qualité prix#Value-for-money";"0";"5";"9";"rapport qualité prix";"N N N";"rapport#37 qualité#65 prix#78"
"petit · déjeuner#Breakfast";"0";"4";"7";"petit · déjeuner";"G N G";"petit#111 ·#182 déjeuner#42"
"qualité · prix#Value-for-money";"0";"3";"11";"qualité · prix";"N P N";"qualité#65 ·#182 prix#78"
"mobil · home#Rooms";"0";"3";"8";"Mobil · home";"N V N";"mobil#38 ·#182 home#39"
"un 4 étoiles#unknown";"0";"2";"6";"un 4 étoile";"D G N";"un#532 4#49 étoiles#30"
"les mobil homes#Rooms";"0";"2";"3";"le mobil homes";"D N G";"les#615 mobil#38 homes#8"
"salle de bain#unknown";"0";"2";"27";"salle de bain";"N P N";"salle#45 de#1261 bain#34"
"le week end#unknown";"0";"1";"2";"le week end";"D N V";"le#712 week#12 end#12"
"le mobil home#Rooms";"0";"1";"2";"le Mobil home";"D N O";"le#712 mobil#38 home#39"
"à des prix#unknown";"0";"1";"2";"à un prix";"P D N";"à#525 des#322 prix#78"
"agents de sécurité#Staff";"0";"1";"2";"agent de sécurité";"N P N";"agents#2 de#1261 sécurité#7"
"les mobil homes#Swimming pool";"0";"1";"3";"le mobil homes";"D N G";"les#615 mobil#38 homes#8"
"situation du camping#Location";"0";"1";"2";"situation du camping";"N P N";"situation#9 du#283 camping#210"
"gérantes du restaurant#Restaurant";"0";"1";"2";"gérantes du restaurer";"G P V";"gérantes#2 du#283 restaurant#57"
"rapport qualité prix#unknown";"0";"1";"9";"rapport qualité prix";"N N N";"rapport#37 qualité#65 prix#78"
"le petit dej#Breakfast";"0";"1";"4";"le petit déjeuner";"D G N";"le#712 petit#111 dej#4"
"pomme de douche#Bathroom";"0";"1";"2";"pomme de douche";"N P N";"pomme#2 de#1261 douche#28"
"un week end#Interior/exterior";"0";"1";"2";"un week end";"D N G";"un#532 week#12 end#12"
"mobil · homes#Rooms";"0";"1";"3";"Mobil · homes";"N N P";"mobil#38 ·#182 homes#8"
"au titanic beach#Interior/exterior";"0";"1";"2";"au Titanic Beach";"P N N";"au#212 titanic#31 beach#27"
"la région qui#Location";"0";"1";"2";"le région qui";"D N P";"la#759 région#13 qui#183"
"places de parking#Car parking";"0";"1";"3";"place de parking";"N P N";"places#5 de#1261 parking#25"
"salle de sport#Facilities";"0";"1";"2";"salle de sport";"N P N";"salle#45 de#1261 sport#3"
"toutes les chambres#Rooms";"0";"1";"2";"tout le chambre";"G D N";"toutes#24 les#615 chambres#84"
"pour le prix#unknown";"0";"1";"5";"pour le prix";"P D N";"pour#433 le#712 prix#78"
"check · in#Reservation/check-in/check-out";"0";"1";"6";"Check · in";"N G O";"check#12 ·#182 in#14"
"femmes de chambres#unknown";"0";"1";"2";"femme de chambre";"N P N";"femmes#4 de#1261 chambres#84"
"jus d' orange#unknown";"0";"1";"4";"jus d' orange";"P P N";"jus#7 d'#265 orange#5"
"aire de jeux#Facilities";"0";"1";"4";"aire de jeu";"N P N";"aire#8 de#1261 jeux#13"
"animation du soir#Facilities";"0";"1";"3";"animation du soir";"N P N";"animation#51 du#283 soir#34"
"les animateurs qui#Staff";"0";"1";"2";"le animateur qui";"D N P";"les#615 animateurs#19 qui#183"
"un camping qui#Interior/exterior";"0";"1";"3";"un camping qui";"D N P";"un#532 camping#210 qui#183"
"tous les âges#unknown";"0";"1";"3";"tout le âge";"G D N";"tous#60 les#615 âges#4"
"personnel du restaurant#Restaurant";"0";"1";"2";"personnel du restaurant";"N D N";"personnel#137 du#283 restaurant#57"
"animations en soirée#unknown";"0";"1";"2";"animation en soirée";"N P N";"animations#45 en#372 soirée#11"
"week · end#unknown";"0";"1";"5";"week · end";"N P N";"week#12 ·#182 end#12"
"titanic beach spa#Interior/exterior";"0";"1";"8";"Titanic Beach Spa";"N N N";"titanic#31 beach#27 spa#16"
"terrain de pétanque#Facilities";"0";"1";"2";"terrain de pétanque";"G P N";"terrain#14 de#1261 pétanque#5"
"salles de bain#Bathroom";"0";"1";"2";"salle de bain";"N P N";"salles#3 de#1261 bain#34"
"une navette gratuite#unknown";"0";"1";"2";"un navette gratuit";"D N G";"une#293 navette#4 gratuite#4"
"le personnel du camping#Staff";"1";"4";"4";"le personnel du camping";"D N P N";"le#712 personnel#137 du#283 camping#210"
"une salle de bain#Bathroom";"1";"2";"2";"un salle de bain";"D N P N";"une#293 salle#45 de#1261 bain#34"
"les places de parking#Car parking";"1";"2";"2";"le place de parking";"D N P N";"les#615 places#5 de#1261 parking#25"
"si vous cette francais#unknown";"1";"1";"1";"si lui ce francais";"C Q D G";"si#91 vous#145 cette#43 francais#6"
"salle du petit déjeuner#Breakfast";"1";"1";"1";"salle du petit déjeuner";"N D G N";"salle#45 du#283 petit#111 déjeuner#42"
"la pluspart des exursions#unknown";"1";"1";"1";"le pluspart des exursions";"D N P N";"la#759 pluspart#1 des#322 exursions#1"
"le camping l' estanquet#Interior/exterior";"1";"1";"1";"le camping le Estanquet";"D N D N";"le#712 camping#210 l'#456 estanquet#14"
"les activités extra camping#unknown";"1";"1";"1";"le activité extra camping";"D N G O";"les#615 activités#27 extra#3 camping#210"
"table pour manger dehors#unknown";"1";"1";"1";"table pour manger dehors";"N P V G";"table#12 pour#433 manger#15 dehors#9"
