"exp#pol";"ratio";"RelatFreq";"OverallFreq";"lemmas";"postags";"FreqWords"
"wel een mooie#positive";"0";"1";"2";"wel een mooie";"O O O";"wel#168 een#832 mooie#62"
"is wel goed#positive";"0";"1";"2";"be wel goed";"V G N";"is#612 wel#168 goed#225"
"geen eens bij#negative";"0";"1";"2";"geen eens bij";"N V G";"geen#187 eens#23 bij#193"
"kan echt niet#strongpositive";"0";"1";"3";"kan echt niet";"G N N";"kan#76 echt#87 niet#348"
"zeker een aanrader#positive";"0";"1";"5";"zeker een aanrader";"N V N";"zeker#81 een#832 aanrader#44"
"kan echt niet#strongnegative";"0";"1";"3";"kan echt niet";"G N N";"kan#76 echt#87 niet#348"
"super de luxe#strongpositive";"0";"1";"2";"Super de luxe";"R P G";"super#65 de#1222 luxe#22"
"dichtbij de ramblas#positive";"0";"1";"2";"dichtbij de ramblas";"O O O";"dichtbij#5 de#1222 ramblas#13"
"stelt niet veel voor#negative";"1";"2";"2";"stelt niet veel voor";"V G N N";"stelt#5 niet#348 veel#124 voor#393"
"minstens 20 minuten rijden#negative";"1";"2";"2";"minstens 20 minuten rijden";"N O N G";"minstens#2 20#10 minuten#27 rijden#5"
"dicht bij het strand#positive";"1";"2";"2";"dicht bij het strand";"N N N N";"dicht#19 bij#193 het#1010 strand#38"
"iedere dag schone handdoeken#positive";"1";"2";"2";"iedere dag schone handdoeken";"G N N N";"iedere#11 dag#67 schone#22 handdoeken#26"
"niet nog een keer#strongnegative";"1";"2";"2";"niet nog een keer";"R N V N";"niet#348 nog#85 een#832 keer#54"
"ziet er prima uit#positive";"1";"2";"2";"ziet er prima uit";"N G N N";"ziet#17 er#285 prima#134 uit#80"
"niet te zuinige bedragen#negative";"1";"1";"1";"niet te zuinige bedragen";"G N N N";"niet#348 te#339 zuinige#1 bedragen#1"
"hier ook niet zijn#negative";"1";"1";"1";"hier ook niet zijn";"A N G N";"hier#62 ook#233 niet#348 zijn#254"
"getrakteerd op een warm#positive";"1";"1";"1";"getrakteerd op een warm";"N N V G";"getrakteerd#1 op#273 een#832 warm#18"
"niet al te groot.het#negative";"1";"1";"1";"niet al te groot.het";"G G G N";"niet#348 al#81 te#339 groot.het#1"
"gratis toegang als hotelgast#positive";"1";"1";"1";"gratis toegang als hotelgast";"N N N N";"gratis#37 toegang#3 als#124 hotelgast#1"
"zelfs moet gaan bestellen#negative";"1";"1";"1";"zelfs moet gaan bestellen";"N V N A";"zelfs#22 moet#41 gaan#53 bestellen#2"
"in gans de kamer#negative";"1";"1";"1";"in gans de kamer";"P N P N";"in#559 gans#1 de#1222 kamer#182"
"voorlopig ver te zoeken#negative";"1";"1";"1";"voorlopig ver te zoeken";"G A G O";"voorlopig#1 ver#14 te#339 zoeken#6"
"eetbaar maar niet meer#strongnegative";"1";"1";"1";"eetbaar maar niet meer";"G G G N";"eetbaar#1 maar#310 niet#348 meer#74"
"zowel in het restaurant#positive";"1";"1";"1";"zowel in het restaurant";"N P G N";"zowel#17 in#559 het#1010 restaurant#45"
"beter bestaat niet meer#strongpositive";"1";"1";"1";"beter bestaat niet meer";"A A G N";"beter#29 bestaat#6 niet#348 meer#74"
"lopend naar het centrum#positive";"1";"1";"1";"lopend naar het centrum";"V G N N";"lopend#2 naar#128 het#1010 centrum#40"
"er is zelfs een#positive";"1";"1";"1";"er be zelfs een";"G V N P";"er#285 is#612 zelfs#22 een#832"
"kom nog eens terug#positive";"1";"1";"1";"Kom nog eens terug";"R N V N";"kom#11 nog#85 eens#23 terug#54"
"spreek engels en duits#positive";"1";"1";"1";"spreek engels en duits";"O N P N";"spreek#1 engels#11 en#1037 duits#4"
"waren niet heet genoeg#negative";"1";"1";"1";"waren niet heet genoeg";"N G N N";"waren#91 niet#348 heet#4 genoeg#27"
"met een heerlijke bed#positive";"1";"1";"1";"meet een heerlijke bed";"V G N N";"met#350 een#832 heerlijke#14 bed#22"
"een behoorlijke hoeveelheid stof#strongnegative";"1";"1";"1";"een behoorlijke hoeveelheid stof";"G P G N";"een#832 behoorlijke#3 hoeveelheid#3 stof#6"
"ver boven het gemiddelde#strongpositive";"1";"1";"1";"ver boven het gemiddelde";"A G G N";"ver#14 boven#15 het#1010 gemiddelde#1"
"zeer sober maar correct#positive";"1";"1";"1";"zeer sober maar correct";"N G N N";"zeer#163 sober#3 maar#310 correct#3"
"goed voor een nachtje#positive";"1";"1";"1";"goed voor een nachtje";"V G G G";"goed#225 voor#393 een#832 nachtje#6"
"het is er schoon#positive";"1";"1";"1";"het be er schoon";"N V G N";"het#1010 is#612 er#285 schoon#51"
"wel 30 keer gerepareerd#negative";"1";"1";"1";"wel 30 keer gerepareerd";"G O N N";"wel#168 30#6 keer#54 gerepareerd#1"
"geen negatieve punten gevonden#negative";"1";"1";"1";"geen negatieve punten gevonden";"G G G G";"geen#187 negatieve#2 punten#5 gevonden#3"
"dat kon je proeven#negative";"1";"1";"1";"dat kon je proeven";"N N N A";"dat#206 kon#30 je#407 proeven#1"
"meer gericht op kinderen#negative";"1";"1";"1";"meer gericht op kinderen";"G N N N";"meer#74 gericht#2 op#273 kinderen#59"
"voor jong en oud#positive";"1";"1";"1";"voor jong en oud";"G N P G";"voor#393 jong#6 en#1037 oud#17"
"is geen enkel probleem#positive";"1";"1";"1";"be geen enkel probleem";"V V G N";"is#612 geen#187 enkel#9 probleem#11"
"van alles te doen#strongpositive";"1";"1";"1";"van alles te doen";"G N G N";"van#438 alles#78 te#339 doen#45"
"vriendelijk te woord gestaan#positive";"1";"1";"1";"vriendelijk te woord gestaan";"V G N N";"vriendelijk#92 te#339 woord#6 gestaan#1"
"op een goede locatie#positive";"1";"1";"1";"op een goede locatie";"N V N N";"op#273 een#832 goede#54 locatie#18"
"meer dan ruim genoeg#positive";"1";"1";"1";"meer dan ruim genoeg";"N N N N";"meer#74 dan#84 ruim#31 genoeg#27"
"super de luxe !#strongpositive";"1";"1";"1";"Super de luxe !";"R P N O";"super#65 de#1222 luxe#22 !#251"
"niet aan te raden#negative";"1";"1";"1";"niet aan te raden";"G G N N";"niet#348 aan#197 te#339 raden#8"
"direct tegenover het hotel#positive";"1";"1";"1";"direct tegenover het hotel";"A A G N";"direct#18 tegenover#8 het#1010 hotel#635"
"maar bord bij hotel#positive";"1";"1";"1";"maar bord bij hotel";"N N G N";"maar#310 bord#4 bij#193 hotel#635"
"overspoeld wordt door russen#strongnegative";"1";"1";"1";"overspoeld wordt door russen";"O O O O";"overspoeld#1 wordt#53 door#56 russen#13"
"ontzettend goed schoon gehouden#strongpositive";"1";"1";"1";"ontzettend goed schoon gehouden";"P V N N";"ontzettend#7 goed#225 schoon#51 gehouden#9"
"zou iets luxer kunnen#negative";"1";"1";"1";"zou iets luxer kunnen";"N V G N";"zou#28 iets#42 luxer#1 kunnen#29"
"ook bij het avondmaal#positive";"1";"1";"1";"ook bij het avondmaal";"N N G N";"ook#233 bij#193 het#1010 avondmaal#3"
"niet up to date#negative";"1";"1";"1";"niet up to date";"C P P N";"niet#348 up#1 to#3 date#1"
"meer dan genoeg keuze#positive";"1";"1";"1";"meer dan genoeg keuze";"N G N N";"meer#74 dan#84 genoeg#27 keuze#20"
"beantwoorde aan onze verwachtingen#positive";"1";"1";"1";"beantwoorde aan onze verwachtingen";"N G N N";"beantwoorde#1 aan#197 onze#62 verwachtingen#3"
"was super bij zonsondergang#strongpositive";"1";"1";"1";"be super bij zonsondergang";"V G G N";"was#385 super#65 bij#193 zonsondergang#1"
"om bij te komen#positive";"1";"1";"1";"om bij te komen";"P G N N";"om#141 bij#193 te#339 komen#30"
"6 trappen moet beklimmen#negative";"1";"1";"1";"6 trappen moet beklimmen";"O V N N";"6#10 trappen#5 moet#41 beklimmen#1"
"is een stuk minder#negative";"1";"1";"1";"be een stuk minder";"V V N N";"is#612 een#832 stuk#6 minder#18"
"kamer niet meer toegangkelijk#negative";"1";"1";"1";"kamer niet meer toegangkelijk";"N G N N";"kamer#182 niet#348 meer#74 toegangkelijk#1"
"net uit een boekje#positive";"1";"1";"1";"net uit een boekje";"G N V N";"net#22 uit#80 een#832 boekje#1"
"veel te veel gasten#negative";"1";"1";"1";"veel te veel gasten";"N G N N";"veel#124 te#339 veel#124 gasten#30"
"is niet veel soeps#negative";"1";"1";"1";"be niet veel soeps";"V G N N";"is#612 niet#348 veel#124 soeps#1"
"voor een nacht ok#positive";"1";"1";"1";"Voor een nacht ok";"R N N V";"voor#393 een#832 nacht#14 ok#13"
"lijkt helemaal nergens op#strongnegative";"1";"1";"1";"Lijkt helemaal nergens op";"R G N V";"lijkt#6 helemaal#13 nergens#7 op#273"
"een beetje last van#negative";"1";"1";"1";"een beetje last van";"V N G G";"een#832 beetje#29 last#14 van#438"
"zeker nog eens teruggaan#positive";"1";"1";"1";"zeker nog eens teruggaan";"O O O N";"zeker#81 nog#85 eens#23 teruggaan#2"
"een beetje te koud#negative";"1";"1";"1";"een beetje te koud";"O N G N";"een#832 beetje#29 te#339 koud#18"
"zeker niet voor langslapers#negative";"1";"1";"1";"zeker niet voor langslapers";"N G N N";"zeker#81 niet#348 voor#393 langslapers#1"
"maar al wel ouder#negative";"1";"1";"1";"maar al wel ouder";"G G N N";"maar#310 al#81 wel#168 ouder#5"
"er wordt goed schoongemaakt#positive";"1";"1";"1";"Er wordt goed schoongemaakt";"R N V N";"er#285 wordt#53 goed#225 schoongemaakt#7"
"lijken zeer recent opgeknapt#positive";"1";"1";"1";"lijken zeer recent opgeknapt";"O N G G";"lijken#1 zeer#163 recent#2 opgeknapt#3"
"in centrum van münchen#positive";"1";"1";"1";"in centrum van München";"P N N R";"in#559 centrum#40 van#438 münchen#1"
"stelde niet veel voor#negative";"1";"1";"1";"stelde niet veel voor";"G G N N";"stelde#2 niet#348 veel#124 voor#393"
"liep ons gewoon voorbij#negative";"1";"1";"1";"liep ons gewoon voorbij";"N N N N";"liep#5 ons#92 gewoon#15 voorbij#3"
"een beetje te vet#negative";"1";"1";"1";"een beetje te vet";"G N N N";"een#832 beetje#29 te#339 vet#2"
"een rookvrije ruimte is#positive";"1";"1";"1";"een rookvrije ruimte be";"V N N V";"een#832 rookvrije#1 ruimte#8 is#612"
"heerlijk rustig kunt eten#strongpositive";"1";"1";"1";"heerlijk rustig kunt eten";"N G N O";"heerlijk#42 rustig#16 kunt#18 eten#132"
"iets lekkers te vinden#positive";"1";"1";"1";"iets lekkers te vinden";"N N G N";"iets#42 lekkers#2 te#339 vinden#7"
"is hen zeer behulpzaam#strongpositive";"1";"1";"1";"be hen zeer behulpzaam";"V A G N";"is#612 hen#3 zeer#163 behulpzaam#25"
"geen 5 sterren waardig#negative";"1";"1";"1";"Geen 5 sterren waardig";"R O G N";"geen#187 5#24 sterren#35 waardig#5"
"konden dus niet douchen#negative";"1";"1";"1";"konden dus niet douchen";"O O O O";"konden#23 dus#49 niet#348 douchen#8"
"werkt niet naar behoren#negative";"1";"1";"1";"werkt niet naar behoren";"V G G G";"werkt#6 niet#348 naar#128 behoren#1"
"platgooien en overnieuw beginnen#strongnegative";"1";"1";"1";"platgooien en overnieuw beginnen";"N P G N";"platgooien#1 en#1037 overnieuw#1 beginnen#5"
"kan je overal komen#positive";"1";"1";"1";"kan je overal komen";"G N G N";"kan#76 je#407 overal#17 komen#30"
"de hele dag door#negative";"1";"1";"1";"de hele dag door";"P G G N";"de#1222 hele#30 dag#67 door#56"
"echt veel te klein#strongnegative";"1";"1";"1";"echt veel te klein";"N N N N";"echt#87 veel#124 te#339 klein#50"
"ingebroken op de kamer#negative";"1";"1";"1";"ingebroken op de kamer";"G P O O";"ingebroken#1 op#273 de#1222 kamer#182"
"als je pech hebt#negative";"1";"1";"1";"Als je pech hebt";"R N N N";"als#124 je#407 pech#5 hebt#13"
"pas twee jaar oud#positive";"1";"1";"1";"pa twee jaar oud";"N A V G";"pas#10 twee#20 jaar#32 oud#17"
"op een beter niveau#positive";"1";"1";"1";"op een beter niveau";"N V A G";"op#273 een#832 beter#29 niveau#2"
"door laagbouw niet kolosaal#positive";"1";"1";"1";"door laagbouw niet kolosaal";"N N N N";"door#56 laagbouw#1 niet#348 kolosaal#1"
"het ongedierte zat overal#strongnegative";"1";"1";"1";"het ongedierte zat overal";"G G N N";"het#1010 ongedierte#2 zat#14 overal#17"
"zelden zo duidelijk gemerkt#strongnegative";"1";"1";"1";"Zelden zo duidelijk gemerkt";"R N N N";"zelden#1 zo#71 duidelijk#7 gemerkt#1"
"met maar één liftje#negative";"1";"1";"1";"meet maar één liftje";"V G N N";"met#350 maar#310 één#7 liftje#1"
"op een mooie tuin#positive";"1";"1";"1";"op een mooie tuin";"N V N N";"op#273 een#832 mooie#62 tuin#12"
"bedanken voor hun expertise#positive";"1";"1";"1";"bedanken voor hun expertise";"V N G N";"bedanken#1 voor#393 hun#13 expertise#1"
"zeker weer terug gaan#strongpositive";"1";"1";"1";"zeker weer terug gaan";"N N N N";"zeker#81 weer#53 terug#54 gaan#53"
"heel goed kan snorkelen#positive";"1";"1";"1";"heel goed kan snorkelen";"N V G G";"heel#116 goed#225 kan#76 snorkelen#7"
"vooral in de badkamers#strongnegative";"1";"1";"1";"vooral in de badkamers";"N P O N";"vooral#20 in#559 de#1222 badkamers#4"
"tip : camping verkopen#negative";"1";"1";"1";"Tip : camping verkopen";"R O N A";"tip#8 :#62 camping#23 verkopen#1"
"is weinig te doen#negative";"1";"1";"1";"be weinig te doen";"V G G N";"is#612 weinig#33 te#339 doen#45"
"een paar woordjes engels#negative";"1";"1";"1";"een paar woordjes engels";"V N N N";"een#832 paar#27 woordjes#1 engels#11"
"op momenten echt vriendenlijk#positive";"1";"1";"1";"op momenten echt vriendenlijk";"N O V N";"op#273 momenten#2 echt#87 vriendenlijk#2"
"in het weekend gratis#positive";"1";"1";"1";"in het weekend gratis";"P G N N";"in#559 het#1010 weekend#14 gratis#37"
"plakt tegen je lijf#negative";"1";"1";"1";"plakt tegen je lijf";"N N N N";"plakt#1 tegen#22 je#407 lijf#2"
"genoten van de sneeuwlandschappen#positive";"1";"1";"1";"genoten van de sneeuwlandschappen";"O O O O";"genoten#17 van#438 de#1222 sneeuwlandschappen#1"
"voor elk wat wils#positive";"1";"1";"1";"voor elk wat wils";"G N N N";"voor#393 elk#7 wat#136 wils#5"
"speciaal activiteit op pasen#positive";"1";"1";"1";"speciaal activiteit op pasen";"G N N N";"speciaal#2 activiteit#1 op#273 pasen#1"
"inbegrepen in de prijs#positive";"1";"1";"1";"inbegrepen in de prijs";"G P O N";"inbegrepen#8 in#559 de#1222 prijs#55"
"ver onder de maat#strongnegative";"1";"1";"1";"ver onder de maat";"A P O O";"ver#14 onder#13 de#1222 maat#1"
"niet 4 sterren waardig#negative";"1";"1";"1";"niet 4 sterren waardig";"G O G N";"niet#348 4#36 sterren#35 waardig#5"
"een echte aanrader !!#strongpositive";"1";"1";"1";"Een echte aanrader !!";"R N N O";"een#832 echte#11 aanrader#44 !!#13"
"maar het kon beter#negative";"1";"1";"1";"maar het kon beter";"G N N A";"maar#310 het#1010 kon#30 beter#29"
"door en door nat#strongnegative";"1";"1";"1";"door en door nat";"N P N N";"door#56 en#1037 door#56 nat#2"
"zijn allemaal even vriendelijk#positive";"1";"1";"1";"zijn allemaal even vriendelijk";"A G A V";"zijn#254 allemaal#19 even#18 vriendelijk#92"
"leuke excursies te boeken#positive";"1";"1";"1";"Leuke excursies te boeken";"R V G G";"leuke#27 excursies#3 te#339 boeken#6"
"een heel mooi gebied#strongpositive";"1";"1";"1";"een heel mooi gebied";"G N N V";"een#832 heel#116 mooi#83 gebied#6"
"kon niet worden opgelost#negative";"1";"1";"1";"Kon niet worden opgelost";"R G N N";"kon#30 niet#348 worden#38 opgelost#3"
"beperkt aan te bevelen#negative";"1";"1";"1";"beperkt aan te bevelen";"P G G N";"beperkt#5 aan#197 te#339 bevelen#8"
"enkel tegen betaling verkrijgbaar#negative";"1";"1";"1";"enkel tegen betaling verkrijgbaar";"N N V A";"enkel#9 tegen#22 betaling#3 verkrijgbaar#2"
"zeer dicht bij disneyland#strongpositive";"1";"1";"1";"zeer dicht bij Disneyland";"N N N R";"zeer#163 dicht#19 bij#193 disneyland#7"
"in 1 woord fenominaal#strongpositive";"1";"1";"1";"in 1 woord fenominaal";"P O N G";"in#559 1#33 woord#6 fenominaal#1"
"ongeveer 10 minuutjes rijden#positive";"1";"1";"1";"ongeveer 10 minuutjes rijden";"P O N G";"ongeveer#7 10#24 minuutjes#1 rijden#5"
""" dubbele boeking ""#negative";"1";"1";"1";""" dubbele boeking """;"V G N N";"""#51 dubbele#2 boeking#3 ""#51"
"stond veel te hoog#strongnegative";"1";"1";"1";"stond veel te hoog";"N N G N";"stond#8 veel#124 te#339 hoog#8"
"doet wat ze kan#positive";"1";"1";"1";"doet wat ze kan";"N N V N";"doet#8 wat#136 ze#80 kan#76"
"kom zeker terug !#strongpositive";"1";"1";"1";"kom zeker terug !";"N N N O";"kom#11 zeker#81 terug#54 !#251"
"kan ik niets opmerken#positive";"1";"1";"1";"kan ik niets opmerken";"G N N V";"kan#76 ik#120 niets#27 opmerken#1"
"wifi tegenwoordig gratis !#positive";"1";"1";"1";"WIFI tegenwoordig gratis !";"R N N O";"wifi#15 tegenwoordig#1 gratis#37 !#251"
"de meeste plus punten#positive";"1";"1";"1";"de meeste plus punten";"O O O O";"de#1222 meeste#5 plus#7 punten#5"
"elke morgen boze italianen#negative";"1";"1";"1";"Elke morgen boze italianen";"R N V A";"elke#24 morgen#2 boze#1 italianen#4"
"misschien wel een aanrader#positive";"1";"1";"1";"misschien wel een aanrader";"O V G N";"misschien#11 wel#168 een#832 aanrader#44"
"volgend jaar weer terug#positive";"1";"1";"1";"volgend jaar weer terug";"N G N N";"volgend#6 jaar#32 weer#53 terug#54"
"als aan de receptie#positive";"1";"1";"1";"als aan de receptie";"N V P N";"als#124 aan#197 de#1222 receptie#38"
"wil al weer gaan.#strongpositive";"1";"1";"1";"wil al weer gaan.";"G G N N";"wil#14 al#81 weer#53 gaan.#1"
"voor een heerlijke vakantie#strongpositive";"1";"1";"1";"voor een heerlijke vakantie";"N V G N";"voor#393 een#832 heerlijke#14 vakantie#50"
"vriendelijk en gastvrij geholpen#positive";"1";"1";"1";"vriendelijk en gastvrij geholpen";"N P N G";"vriendelijk#92 en#1037 gastvrij#5 geholpen#4"
"in een bosrijke omgeveing#positive";"1";"1";"1";"in een bosrijke omgeveing";"P G N V";"in#559 een#832 bosrijke#1 omgeveing#1"
"ook nog eens bloedheet#strongnegative";"1";"1";"1";"ook nog eens bloedheet";"V N N N";"ook#233 nog#85 eens#23 bloedheet#2"
"het schuren van alle#positive";"1";"1";"1";"het schuren van alle";"G N V D";"het#1010 schuren#1 van#438 alle#41"
"was een zeer leuke#strongpositive";"1";"1";"1";"be een zeer leuke";"V V N N";"was#385 een#832 zeer#163 leuke#27"
"nergens aan vast houden#negative";"1";"1";"1";"nergens aan vast houden";"V G G G";"nergens#7 aan#197 vast#5 houden#8"
"ligt dicht bij eurodisney#positive";"1";"1";"1";"ligt dicht bij Eurodisney";"N O V R";"ligt#42 dicht#19 bij#193 eurodisney#7"
"heeft een serieus vochtprobleem#strongnegative";"1";"1";"1";"heeft een serieus vochtprobleem";"N V N N";"heeft#40 een#832 serieus#1 vochtprobleem#1"
"leuk voor een midweek#positive";"1";"1";"1";"Leuk voor een midweek";"R N V G";"leuk#60 voor#393 een#832 midweek#1"
"enkel vriendenlijk tegen vrouwen#negative";"1";"1";"1";"enkel vriendenlijk tegen vrouwen";"G N N N";"enkel#9 vriendenlijk#2 tegen#22 vrouwen#1"
"maar ik kon douche#positive";"1";"1";"1";"maar ik kon douche";"G G N N";"maar#310 ik#120 kon#30 douche#31"
"zeer de moeite waard#positive";"1";"1";"1";"zeer de moeite waard";"O O O N";"zeer#163 de#1222 moeite#13 waard#24"
"pal boven de parkeerplaats#negative";"1";"1";"1";"pal boven de parkeerplaats";"N V P N";"pal#3 boven#15 de#1222 parkeerplaats#2"
".maar vol mee mieren.ontbijt#negative";"1";"1";"1";".maar vol mee mieren.ontbijt";"G N N O";".maar#2 vol#15 mee#20 mieren.ontbijt#1"
"een goed verzorgd voorzieningenniveau#positive";"1";"1";"1";"een goed verzorgd voorzieningenniveau";"G V N N";"een#832 goed#225 verzorgd#18 voorzieningenniveau#1"
"krijgt er spijt van#strongnegative";"1";"1";"1";"krijgt er spijt van";"N G N N";"krijgt#10 er#285 spijt#2 van#438"
"op je bord gesmeten#strongnegative";"1";"1";"1";"op je bord gesmeten";"V N G N";"op#273 je#407 bord#4 gesmeten#1"
"afgetrokken van de barrekening#positive";"1";"1";"1";"afgetrokken van de barrekening";"G R P V";"afgetrokken#1 van#438 de#1222 barrekening#1"
"je eigen drankje betalen#negative";"1";"1";"1";"je eigen drankje betalen";"O O O O";"je#407 eigen#14 drankje#6 betalen#20"
"en "" extra aandacht#positive";"1";"1";"1";"en "" extra aandacht";"P G G N";"en#1037 ""#51 extra#15 aandacht#3"
"dit is echt geen#strongnegative";"1";"1";"1";"dit be echt geen";"N V G N";"dit#187 is#612 echt#87 geen#187"
"geen prettige reis toegewenst#negative";"1";"1";"1";"Geen prettige reis toegewenst";"R N V G";"geen#187 prettige#3 reis#3 toegewenst#1"
"komen zeker terug !#strongpositive";"1";"1";"1";"komen zeker terug !";"N V N O";"komen#30 zeker#81 terug#54 !#251"
"kon je dit doorgeven#positive";"1";"1";"1";"kon je dit doorgeven";"V N N A";"kon#30 je#407 dit#187 doorgeven#1"
"met een perfecte ligging#strongpositive";"1";"1";"1";"meet een perfecte ligging";"V G G N";"met#350 een#832 perfecte#19 ligging#42"
"moet je aan wennen#negative";"1";"1";"1";"moet je aan wennen";"N N G O";"moet#41 je#407 aan#197 wennen#2"
"zou zo weer kiezen#positive";"1";"1";"1";"zou zo weer kiezen";"O N N N";"zou#28 zo#71 weer#53 kiezen#12"
"alles wat je verwacht#strongpositive";"1";"1";"1";"alles wat je verwacht";"N V N A";"alles#78 wat#136 je#407 verwacht#9"
"los in de muur#negative";"1";"1";"1";"los in de muur";"N P O O";"los#5 in#559 de#1222 muur#5"
"niet warm bij diner#negative";"1";"1";"1";"niet warm bij diner";"G G N N";"niet#348 warm#18 bij#193 diner#22"
"is het goed toeven#positive";"1";"1";"1";"be het goed toeven";"V G V A";"is#612 het#1010 goed#225 toeven#2"
"voor italiaanse begrippen prima#positive";"1";"1";"1";"voor Italiaanse begrippen prima";"G R O G";"voor#393 italiaanse#2 begrippen#2 prima#134"
"in 1 woord geweldig#strongpositive";"1";"1";"1";"in 1 woord geweldig";"P O N N";"in#559 1#33 woord#6 geweldig#31"
"aan te raden !#strongpositive";"1";"1";"1";"aan te raden !";"G N N O";"aan#197 te#339 raden#8 !#251"
"wel een ander resort#negative";"1";"1";"1";"wel een ander resort";"G G N N";"wel#168 een#832 ander#10 resort#19"
"midden in het antwerpse#positive";"1";"1";"1";"midden in het Antwerpse";"G P G R";"midden#16 in#559 het#1010 antwerpse#1"
"zien er geweldig uit#strongpositive";"1";"1";"1";"zien er geweldig uit";"V G G N";"zien#10 er#285 geweldig#31 uit#80"
"een heel goed gevoel#strongpositive";"1";"1";"1";"een heel goed gevoel";"G N V G";"een#832 heel#116 goed#225 gevoel#10"
"absoluut niets mag kosten#strongnegative";"1";"1";"1";"absoluut niets mag kosten";"P N G N";"absoluut#11 niets#27 mag#11 kosten#5"
"zijn wel een paar#positive";"1";"1";"1";"zijn wel een paar";"G G V N";"zijn#254 wel#168 een#832 paar#27"
"spreekt erg goed engels#strongpositive";"1";"1";"1";"spreekt erg goed engels";"V R V N";"spreekt#7 erg#123 goed#225 engels#11"
"overstroming op de vloer#negative";"1";"1";"1";"overstroming op de vloer";"V N O O";"overstroming#1 op#273 de#1222 vloer#2"
"was op de binnenplaats#negative";"1";"1";"1";"be op de binnenplaats";"V N O N";"was#385 op#273 de#1222 binnenplaats#1"
"voldoende ontbijtgelegenheden in de#positive";"1";"1";"1";"voldoende ontbijtgelegenheden in de";"G N P O";"voldoende#25 ontbijtgelegenheden#1 in#559 de#1222"
"geen 3 sterren waard#negative";"1";"1";"1";"geen 3 sterren waard";"N O G N";"geen#187 3#53 sterren#35 waard#24"
"wel voor herhaling vatbaar#positive";"1";"1";"1";"Wel voor herhaling vatbaar";"R G N N";"wel#168 voor#393 herhaling#17 vatbaar#17"
"een enorme aanrader !#strongpositive";"1";"1";"1";"Een enorme aanrader !";"R N N O";"een#832 enorme#5 aanrader#44 !#251"
"de nachten erg warm#negative";"1";"1";"1";"de nachten erg warm";"O O O O";"de#1222 nachten#15 erg#123 warm#18"
"met 2 aparte kamers#positive";"1";"1";"1";"meet 2 aparte kamers";"V O N N";"met#350 2#59 aparte#10 kamers#143"
"elk een thema hebben#positive";"1";"1";"1";"elk een thema hebben";"N V N N";"elk#7 een#832 thema#2 hebben#133"
"alleen maar warm eten#negative";"1";"1";"1";"alleen maar warm eten";"P G G N";"alleen#54 maar#310 warm#18 eten#132"
"alleen een beetje vroeg#negative";"1";"1";"1";"alleen een beetje vroeg";"A G N N";"alleen#54 een#832 beetje#29 vroeg#10"
"ıs vooral de vrıendelıjkheıd#positive";"1";"1";"1";"ıs vooral de vrıendelıjkheıd";"N G P G";"ıs#4 vooral#20 de#1222 vrıendelıjkheıd#2"
"hier niets mee gebeurd#negative";"1";"1";"1";"hier niets mee gebeurd";"N N V N";"hier#62 niets#27 mee#20 gebeurd#1"
"werden goed geholpen door#positive";"1";"1";"1";"werden goed geholpen door";"N V G N";"werden#21 goed#225 geholpen#4 door#56"
"kan bijna niet beter#positive";"1";"1";"1";"kan bijna niet beter";"G N N P";"kan#76 bijna#15 niet#348 beter#29"
"geen plaats en privé#negative";"1";"1";"1";"geen plaats en privé";"N N P G";"geen#187 plaats#12 en#1037 privé#1"
"kwam niet veel wind#negative";"1";"1";"1";"kwam niet veel wind";"V G N N";"kwam#14 niet#348 veel#124 wind#1"
"redelijk goed door getrokken#positive";"1";"1";"1";"redelijk goed door getrokken";"N V N N";"redelijk#16 goed#225 door#56 getrokken#2"
"vertrekt voor het hotel#positive";"1";"1";"1";"vertrekt voor het hotel";"A G N N";"vertrekt#1 voor#393 het#1010 hotel#635"
"duurde helaas een uur#negative";"1";"1";"1";"duurde helaas een uur";"N N V N";"duurde#1 helaas#16 een#832 uur#33"
"iets meer van verwacht#negative";"1";"1";"1";"iets meer van verwacht";"N V R N";"iets#42 meer#74 van#438 verwacht#9"
"poep aan de voet#negative";"1";"1";"1";"poep aan de voet";"N O V N";"poep#2 aan#197 de#1222 voet#3"
"ahmed ater een excellente#strongpositive";"1";"1";"1";"Ahmed Ater een excellente";"R R O G";"ahmed#4 ater#1 een#832 excellente#1"
"ook nog € 10#strongnegative";"1";"1";"1";"ook nog € 10";"N N O O";"ook#233 nog#85 €#15 10#24"
"zeker niet het laatste#positive";"1";"1";"1";"zeker niet het laatste";"O O O O";"zeker#81 niet#348 het#1010 laatste#10"
"2 persoonsbed en stapelbed#positive";"1";"1";"1";"2 persoonsbed en stapelbed";"O V P N";"2#59 persoonsbed#1 en#1037 stapelbed#4"
"geen koelkastje of safe#negative";"1";"1";"1";"Geen koelkastje of safe";"R N P G";"geen#187 koelkastje#4 of#98 safe#2"
"maar zeer goed onderhouden#positive";"1";"1";"1";"maar zeer goed onderhouden";"A N V G";"maar#310 zeer#163 goed#225 onderhouden#11"
"misschien ook niet vers#negative";"1";"1";"1";"misschien ook niet vers";"G N N N";"misschien#11 ook#233 niet#348 vers#16"
"niet goed gekoeld was#negative";"1";"1";"1";"niet goed gekoeld be";"O V N V";"niet#348 goed#225 gekoeld#1 was#385"
