"target#aspect";"ratio";"RelatFreq";"OverallFreq";"lemmas";"postags";"FreqWords"
"het gerecht#Restaurant";"1";"1";"1";"het gerecht";"G N";"het#1010 gerecht#3"
"de matrassen#Beds";"1";"1";"1";"de matrassen";"O O";"de#1222 matrassen#1"
"de poolbar#Facilities";"1";"1";"1";"de poolbar";"O O";"de#1222 poolbar#1"
".fiets mogelijkheden#Facilities";"1";"1";"1";".fiets mogelijkheden";"N V";".fiets#1 mogelijkheden#8"
"je frigo#Facilities";"1";"1";"1";"je frigo";"N G";"je#407 frigo#1"
"deze kamer#Rooms";"1";"1";"1";"Deze kamer";"R N";"deze#58 kamer#182"
"bepaalde voorzieningen#Facilities";"1";"1";"1";"bepaalde voorzieningen";"G N";"bepaalde#2 voorzieningen#3"
"de zenders#unknown";"1";"1";"1";"de zenders";"O N";"de#1222 zenders#3"
"3 persoonskamer#Rooms";"1";"1";"1";"3 persoonskamer";"O N";"3#53 persoonskamer#7"
"de jeugd#unknown";"1";"1";"1";"de jeugd";"P N";"de#1222 jeugd#1"
"de manegers#Staff";"1";"1";"1";"de manegers";"P N";"de#1222 manegers#1"
"deze formule#unknown";"1";"1";"1";"Deze formule";"R N";"deze#58 formule#4"
"het douchewater#Cleanliness";"1";"1";"1";"Het douchewater";"R N";"het#1010 douchewater#1"
"choc broodjes#Breakfast";"1";"1";"1";"choc broodjes";"N N";"choc#1 broodjes#15"
"de kip#unknown";"1";"1";"1";"de kip";"O O";"de#1222 kip#3"
"ons bedje#Facilities";"1";"1";"1";"ons bedje";"N V";"ons#92 bedje#1"
"deze pendeldienst#Transportation";"1";"1";"1";"deze pendeldienst";"N P";"deze#58 pendeldienst#1"
"een verblijf#unknown";"1";"1";"1";"Een verblijf";"R N";"een#832 verblijf#27"
"plek genoeg#unknown";"1";"1";"1";"plek genoeg";"G G";"plek#16 genoeg#27"
"moeite gedaan#unknown";"1";"1";"1";"moeite gedaan";"V G";"moeite#13 gedaan#17"
"het verkeer#unknown";"1";"1";"1";"het verkeer";"N N";"het#1010 verkeer#1"
"outlet center#unknown";"1";"1";"1";"outlet center";"N N";"outlet#1 center#1"
"chef kimo#unknown";"1";"1";"1";"chef Kimo";"N R";"chef#1 kimo#3"
"speel toestellen#Facilities";"1";"1";"1";"speel toestellen";"N N";"speel#1 toestellen#2"
"volgende vakantie#unknown";"1";"1";"1";"volgende vakantie";"O O";"volgende#17 vakantie#50"
"deze appartementenflat#unknown";"1";"1";"1";"deze appartementenflat";"N G";"deze#58 appartementenflat#1"
"fietsen huren#Facilities";"1";"1";"1";"fietsen huren";"G N";"fietsen#5 huren#1"
"de tafeltennistafels#Facilities";"1";"1";"1";"de tafeltennistafels";"O N";"de#1222 tafeltennistafels#1"
"de vitrage#Interior/exterior";"1";"1";"1";"de vitrage";"R N";"de#1222 vitrage#1"
"deluxe hotel#unknown";"1";"1";"1";"deluxe hotel";"G N";"deluxe#1 hotel#635"
"het hotel#unknown";"0";"71";"170";"Het hotel";"R N";"het#1010 hotel#635"
"het eten#Restaurant";"0";"42";"62";"het eten";"R O";"het#1010 eten#132"
"het ontbijt#Breakfast";"0";"42";"48";"Het ontbijt";"R A";"het#1010 ontbijt#143"
"dit hotel#unknown";"0";"41";"81";"dit hotel";"N N";"dit#187 hotel#635"
"de kamers#Rooms";"0";"37";"42";"De kamers";"R N";"de#1222 kamers#143"
"de kamer#Rooms";"0";"33";"72";"de kamer";"R N";"de#1222 kamer#182"
"het personeel#Staff";"0";"29";"40";"Het personeel";"R N";"het#1010 personeel#109"
"het zwembad#Swimming pool";"0";"14";"34";"het zwembad";"N N";"het#1010 zwembad#82"
"de badkamer#Bathroom";"0";"11";"13";"de badkamer";"R N";"de#1222 badkamer#49"
"een hotel#unknown";"0";"8";"14";"een hotel";"G N";"een#832 hotel#635"
"de ligging#Location";"0";"7";"10";"de ligging";"P V";"de#1222 ligging#42"
"de receptie#Staff";"0";"7";"30";"de receptie";"P N";"de#1222 receptie#38"
"de bedden#Beds";"0";"6";"7";"de bedden";"P G";"de#1222 bedden#33"
"de service#Staff";"0";"5";"8";"de service";"O N";"de#1222 service#39"
"de prijs#Value-for-money";"0";"5";"17";"de prijs";"O O";"de#1222 prijs#55"
"het restaurant#Restaurant";"0";"5";"19";"het restaurant";"N N";"het#1010 restaurant#45"
"de douche#Bathroom";"0";"4";"13";"de douche";"O O";"de#1222 douche#31"
"een kamer#Rooms";"0";"4";"13";"een kamer";"G N";"een#832 kamer#182"
"de airco#Facilities";"0";"4";"9";"de airco";"P N";"de#1222 airco#17"
"het resort#unknown";"0";"3";"7";"Het resort";"R N";"het#1010 resort#19"
"de mensen#Staff";"0";"3";"8";"de mensen";"O O";"de#1222 mensen#35"
"prijs kwaliteit#Value-for-money";"0";"3";"8";"Prijs kwaliteit";"R N";"prijs#55 kwaliteit#42"
"de manager#Staff";"0";"3";"6";"De manager";"R N";"de#1222 manager#10"
"de omgeving#Location";"0";"3";"9";"De omgeving";"R V";"de#1222 omgeving#25"
"de rest#unknown";"0";"3";"14";"de rest";"O N";"de#1222 rest#14"
"de bediening#Staff";"0";"3";"5";"de bediening";"P V";"de#1222 bediening#20"
"de keuken#Interior/exterior";"0";"2";"6";"de keuken";"O O";"de#1222 keuken#7"
"de kamer#unknown";"0";"2";"72";"de kamer";"R N";"de#1222 kamer#182"
"een aanrader#unknown";"0";"2";"25";"een aanrader";"V A";"een#832 aanrader#44"
"de buren#unknown";"0";"2";"3";"de buren";"P G";"de#1222 buren#7"
"de prijs#unknown";"0";"2";"17";"de prijs";"O O";"de#1222 prijs#55"
"de rekening#unknown";"0";"2";"4";"de rekening";"V V";"de#1222 rekening#7"
"het er#unknown";"0";"2";"5";"het er";"O A";"het#1010 er#285"
"de locatie#Location";"0";"2";"4";"De locatie";"R N";"de#1222 locatie#18"
"de metro#unknown";"0";"2";"6";"De metro";"R N";"de#1222 metro#13"
"warm water#unknown";"0";"2";"4";"warm water";"G N";"warm#18 water#26"
"het strand#Location";"0";"2";"25";"het strand";"V G";"het#1010 strand#38"
"de vis#Restaurant";"0";"2";"3";"de vis";"O O";"de#1222 vis#9"
"de bar#Facilities";"0";"2";"11";"De bar";"P N";"de#1222 bar#25"
"het avondmaal#Restaurant";"0";"2";"3";"Het avondmaal";"G G";"het#1010 avondmaal#3"
"de bar#unknown";"0";"2";"11";"De bar";"P N";"de#1222 bar#25"
"het sanitair#Bathroom";"0";"2";"3";"het sanitair";"G N";"het#1010 sanitair#9"
"de restaurants#Restaurant";"0";"2";"3";"de restaurant";"G N";"de#1222 restaurants#19"
"de koelkast#Facilities";"0";"2";"3";"de koelkast";"P G";"de#1222 koelkast#9"
"onze kamer#unknown";"0";"2";"13";"onze kamer";"G N";"onze#62 kamer#182"
"de spa#Facilities";"0";"2";"4";"de spa";"P N";"de#1222 spa#14"
"deze camping#unknown";"0";"2";"5";"deze camp";"G V";"deze#58 camping#23"
"hotel principal#unknown";"0";"2";"5";"Hotel Principal";"R R";"hotel#635 principal#6"
"het bad#Bathroom";"0";"2";"3";"het bad";"G G";"het#1010 bad#13"
"onze kamer#Rooms";"0";"2";"13";"onze kamer";"G N";"onze#62 kamer#182"
"5 sterren#unknown";"0";"1";"8";"5 sterren";"O G";"5#24 sterren#35"
"het onderhoud#unknown";"0";"1";"2";"het onderhoud";"G G";"het#1010 onderhoud#6"
"de prijzen#Value-for-money";"0";"1";"4";"de prijzen";"O O";"de#1222 prijzen#7"
"een plekje#unknown";"0";"1";"3";"een plekje";"V N";"een#832 plekje#3"
"de dingen#unknown";"0";"1";"2";"de dingen";"P N";"de#1222 dingen#4"
"het daar#unknown";"0";"1";"2";"het daar";"N G";"het#1010 daar#51"
"de kok#Staff";"0";"1";"3";"de kok";"P N";"de#1222 kok#4"
"de camping#unknown";"0";"1";"4";"de camp";"P V";"de#1222 camping#23"
"de kast#Interior/exterior";"0";"1";"2";"de kast";"O O";"de#1222 kast#2"
"titanic beach#unknown";"0";"1";"12";"titanic beach";"N N";"titanic#17 beach#15"
"vers fruit#unknown";"0";"1";"4";"vers fruit";"N V";"vers#16 fruit#10"
"front desk#Staff";"0";"1";"2";"front desk";"G N";"front#2 desk#2"
"de welness#unknown";"0";"1";"2";"de welness";"P N";"de#1222 welness#6"
"het buffet#Restaurant";"0";"1";"2";"het buffet";"N N";"het#1010 buffet#12"
"een plek#unknown";"0";"1";"3";"een plek";"O G";"een#832 plek#16"
"de rekening#Reservation/check-in/check-out";"0";"1";"4";"de rekening";"V V";"de#1222 rekening#7"
"ideale ligging#Location";"0";"1";"3";"ideale ligging";"G N";"ideale#3 ligging#42"
"de pizza#Restaurant";"0";"1";"2";"de pizza";"O O";"de#1222 pizza#5"
"rixos belek#Location";"0";"1";"2";"Rixos Belek";"R R";"rixos#5 belek#2"
"voor gezinnen#unknown";"0";"1";"2";"voor gezinnen";"O O";"voor#393 gezinnen#7"
"vrije parking#unknown";"0";"1";"2";"vrije parking";"N N";"vrije#2 parking#7"
"het stuckwerk#Interior/exterior";"0";"1";"2";"Het stuckwerk";"R V";"het#1010 stuckwerk#2"
"de spa#unknown";"0";"1";"4";"de spa";"P N";"de#1222 spa#14"
"de aankleding#Interior/exterior";"0";"1";"2";"de aankleding";"P V";"de#1222 aankleding#3"
"ligt het#unknown";"0";"1";"3";"ligt het";"N N";"ligt#42 het#1010"
"het strand#Facilities";"0";"1";"25";"het strand";"V G";"het#1010 strand#38"
"het uitzicht#Location";"0";"1";"8";"Het uitzicht";"R N";"het#1010 uitzicht#24"
"een ontbijt#unknown";"0";"1";"3";"een ontbijt";"G P";"een#832 ontbijt#143"
"de vis#unknown";"0";"1";"3";"de vis";"O O";"de#1222 vis#9"
"1 persoonskamer#Rooms";"0";"1";"2";"1 persoonskamer";"O N";"1#33 persoonskamer#7"
"de ontvangst#Staff";"0";"1";"3";"de ontvangst";"G N";"de#1222 ontvangst#8"
"de welness#Facilities";"0";"1";"2";"de welness";"P N";"de#1222 welness#6"
"ons verblijf#unknown";"0";"1";"5";"ons verblijf";"N A";"ons#92 verblijf#27"
"de kwaliteit#unknown";"0";"1";"9";"De kwaliteit";"R N";"de#1222 kwaliteit#42"
"het terras#Facilities";"0";"1";"7";"het terras";"O O";"het#1010 terras#16"
"hotel galatea#unknown";"0";"1";"2";"hotel Galatea";"N R";"hotel#635 galatea#2"
"het appartement#unknown";"0";"1";"2";"het appartement";"O N";"het#1010 appartement#8"
"de faciliteiten#Facilities";"0";"1";"3";"de faciliteiten";"P G";"de#1222 faciliteiten#13"
"de animatie#Staff";"0";"1";"5";"De animatie";"R N";"de#1222 animatie#18"
"de receptie#Reservation/check-in/check-out";"0";"1";"30";"de receptie";"P N";"de#1222 receptie#38"
"de speelhoek#Facilities";"0";"1";"2";"De speelhoek";"R N";"de#1222 speelhoek#2"
"animatie team#Facilities";"0";"1";"4";"animatie team";"N N";"animatie#18 team#6"
"de campingmanager#unknown";"0";"1";"2";"de campingmanager";"P N";"de#1222 campingmanager#2"
"de mexicaan#Restaurant";"0";"1";"2";"de mexicaan";"O O";"de#1222 mexicaan#2"
"aparte bedden#Beds";"0";"1";"2";"aparte bedden";"N N";"aparte#10 bedden#33"
"een bushalte#Transportation";"0";"1";"2";"een bushalte";"G N";"een#832 bushalte#2"
"hele hotel#unknown";"0";"1";"2";"hele hotel";"G N";"hele#30 hotel#635"
"het personeel#Facilities";"0";"1";"40";"Het personeel";"R N";"het#1010 personeel#109"
"de vriendelijkheid#Staff";"0";"1";"3";"de vriendelijkheid";"O O";"de#1222 vriendelijkheid#5"
"de gasten#unknown";"0";"1";"9";"de gasten";"P G";"de#1222 gasten#30"
"het buffet#Breakfast";"0";"1";"2";"het buffet";"N N";"het#1010 buffet#12"
"dream castle#unknown";"0";"1";"5";"Dream Castle";"R R";"dream#5 castle#5"
"de ontbijtzaal#Breakfast";"0";"1";"2";"de ontbijtzaal";"O G";"de#1222 ontbijtzaal#3"
"raam open#unknown";"0";"1";"2";"Raam open";"R G";"raam#13 open#15"
"central park#Location";"0";"1";"3";"Central Park";"R R";"central#3 park#17"
"het metrostation#unknown";"0";"1";"2";"het metrostation";"G N";"het#1010 metrostation#3"
"het strand#unknown";"0";"1";"25";"het strand";"V G";"het#1010 strand#38"
"de wifi#Internet";"0";"1";"2";"de WIFI";"P R";"de#1222 wifi#15"
"het is#unknown";"0";"1";"34";"het be";"N V";"het#1010 is#612"
"de animatie#Facilities";"0";"1";"5";"De animatie";"R N";"de#1222 animatie#18"
"de regio#Location";"0";"1";"2";"de regio";"O O";"de#1222 regio#3"
"de hotelkamer#unknown";"0";"1";"3";"De hotelkamer";"R N";"de#1222 hotelkamer#8"
"de lakens#Beds";"0";"1";"2";"de lakens";"O O";"de#1222 lakens#2"
"de muren#Interior/exterior";"0";"1";"3";"de muren";"P N";"de#1222 muren#4"
"de russen#unknown";"0";"1";"2";"de Russen";"P R";"de#1222 russen#13"
"de ontvangst#Reservation/check-in/check-out";"0";"1";"3";"de ontvangst";"G N";"de#1222 ontvangst#8"
"een lift#Facilities";"0";"1";"2";"een lift";"V N";"een#832 lift#9"
"het aquapark#Swimming pool";"0";"1";"3";"Het aquapark";"N N";"het#1010 aquapark#4"
"het uitzicht#unknown";"0";"1";"8";"Het uitzicht";"R N";"het#1010 uitzicht#24"
"oude centrum#Location";"0";"1";"4";"oude centrum";"G N";"oude#19 centrum#40"
"keek uit#unknown";"0";"1";"2";"keek uit";"V N";"keek#2 uit#80"
"het water#unknown";"0";"1";"7";"het water";"G N";"het#1010 water#26"
"het raam#Rooms";"0";"1";"4";"Het raam";"R N";"het#1010 raam#13"
"het centrum#Location";"0";"1";"25";"het centrum";"N N";"het#1010 centrum#40"
"rixos belek#unknown";"0";"1";"2";"Rixos Belek";"R R";"rixos#5 belek#2"
"de douche#unknown";"0";"1";"13";"de douche";"O O";"de#1222 douche#31"
"de bus#Transportation";"0";"1";"7";"de bus";"P N";"de#1222 bus#13"
"de keuken#unknown";"0";"1";"6";"de keuken";"O O";"de#1222 keuken#7"
"het dakterras#Restaurant";"0";"1";"3";"het dakterras";"N N";"het#1010 dakterras#8"
"de ramblas#Location";"0";"1";"12";"de Ramblas";"P R";"de#1222 ramblas#13"
"warm water#Bathroom";"0";"1";"4";"warm water";"G N";"warm#18 water#26"
"alle cottages#Location";"0";"1";"2";"Alle cottages";"R V";"alle#41 cottages#3"
"de vloerbedekking#Interior/exterior";"0";"1";"2";"de vloerbedekking";"R N";"de#1222 vloerbedekking#5"
"het totaal#unknown";"0";"1";"2";"Het totaal";"R G";"het#1010 totaal#9"
"all inclusief#unknown";"0";"1";"2";"all inclusief";"A G";"all#17 inclusief#3"
"de kluisjes#unknown";"0";"1";"2";"de kluisjes";"O O";"de#1222 kluisjes#3"
"een airco#Facilities";"0";"1";"2";"een airco";"G N";"een#832 airco#17"
"de pendelbus#Transportation";"0";"1";"2";"de pendelbus";"O O";"de#1222 pendelbus#3"
"volgende keer#unknown";"0";"1";"5";"volgende keer";"N N";"volgende#17 keer#54"
"het bed#Beds";"0";"1";"4";"het bed";"N N";"het#1010 bed#22"
"bij aankomst#Reservation/check-in/check-out";"0";"1";"12";"Bij aankomst";"R N";"bij#193 aankomst#14"
"de dolmus#unknown";"0";"1";"2";"de dolmus";"O O";"de#1222 dolmus#2"
"de wijk#Location";"0";"1";"3";"de wijk";"P G";"de#1222 wijk#9"
"het uitzicht#Rooms";"0";"1";"8";"Het uitzicht";"R N";"het#1010 uitzicht#24"
"het sanitair#unknown";"0";"1";"3";"het sanitair";"G N";"het#1010 sanitair#9"
"de tuin#unknown";"0";"1";"5";"de tuin";"O O";"de#1222 tuin#12"
"het geluid#unknown";"0";"1";"2";"het geluid";"N N";"het#1010 geluid#4"
"de familiekamers#Rooms";"0";"1";"2";"De familiekamers";"R N";"de#1222 familiekamers#2"
"tropische tuin#Location";"0";"1";"2";"tropische tuin";"G N";"tropische#2 tuin#12"
"de rust#Noisiness";"0";"1";"3";"De rust";"R N";"de#1222 rust#11"
"2 kamers#Rooms";"0";"1";"4";"2 kamers";"O N";"2#59 kamers#143"
"een nacht#unknown";"0";"1";"3";"een nacht";"V G";"een#832 nacht#14"
"het animatieteam#Staff";"0";"1";"2";"Het animatieteam";"R N";"het#1010 animatieteam#6"
"veel vliegen#unknown";"0";"1";"2";"veel vliegen";"N N";"veel#124 vliegen#4"
"mijn kamer#Rooms";"0";"1";"3";"Mijn kamer";"R N";"mijn#38 kamer#182"
"het aquapark#Facilities";"0";"1";"3";"Het aquapark";"N N";"het#1010 aquapark#4"
"het terras#Interior/exterior";"0";"1";"7";"het terras";"O O";"het#1010 terras#16"
"hotel staat#unknown";"0";"1";"2";"hotel staat";"N V";"hotel#635 staat#24"
"de handdoeken#Bathroom";"0";"1";"6";"de handdoeken";"O O";"de#1222 handdoeken#26"
"deze man#unknown";"0";"1";"2";"Deze man";"R N";"deze#58 man#10"
"prijs kwaliteit verhouding#Value-for-money";"1";"4";"4";"prijs kwaliteit verhouding";"N V V";"prijs#55 kwaliteit#42 verhouding#9"
"het asia restaurant#Restaurant";"1";"2";"2";"het asia restaurant";"N N N";"het#1010 asia#2 restaurant#45"
"zwembad in kelder#Swimming pool";"1";"2";"2";"Zwembad in kelder";"R P N";"zwembad#82 in#559 kelder#3"
"prijs / kwaliteitsverhouding#Value-for-money";"1";"2";"2";"prijs / kwaliteitsverhouding";"V G N";"prijs#55 /#77 kwaliteitsverhouding#2"
"het hele complex#unknown";"1";"2";"2";"Het hele complex";"R N G";"het#1010 hele#30 complex#8"
"prijs / prestatieverhouding#Value-for-money";"1";"2";"2";"prijs / prestatieverhouding";"N V V";"prijs#55 /#77 prestatieverhouding#2"
"het wadi waterpark#Location";"1";"1";"1";"het Wadi Waterpark";"N R R";"het#1010 wadi#3 waterpark#5"
"al het personeel#Staff";"1";"1";"1";"Al het personeel";"R N N";"al#81 het#1010 personeel#109"
"bij t zwembad#Swimming pool";"1";"1";"1";"bij t zwembad";"N N N";"bij#193 t#8 zwembad#82"
"de old market#unknown";"1";"1";"1";"de old market";"O G N";"de#1222 old#1 market#1"
"in de eetzaal#unknown";"1";"1";"1";"in de eetzaal";"P G G";"in#559 de#1222 eetzaal#3"
"de pendel bus#Transportation";"1";"1";"1";"De pendel bus";"R O N";"de#1222 pendel#1 bus#13"
"de vrije parking#Car parking";"1";"1";"1";"de vrije parking";"P N N";"de#1222 vrije#2 parking#7"
"organisch en veganistisch#Restaurant";"1";"1";"1";"organisch en veganistisch";"N O O";"organisch#1 en#1037 veganistisch#1"
"service van receptie#Staff";"1";"1";"1";"service van receptie";"N V N";"service#39 van#438 receptie#38"
"s · middags#unknown";"1";"1";"1";"s · middags";"V N N";"s#63 ·#83 middags#3"
"door het hotel#unknown";"1";"1";"1";"door het hotel";"G G N";"door#56 het#1010 hotel#635"
"niet op temperatuur#unknown";"1";"1";"1";"niet op temperatuur";"G N N";"niet#348 op#273 temperatuur#4"
"sauna en welness#Facilities";"1";"1";"1";"sauna en welness";"N P N";"sauna#11 en#1037 welness#6"
"op de rambla#unknown";"1";"1";"1";"op de Rambla";"N P R";"op#273 de#1222 rambla#7"
"in een huurtent#unknown";"1";"1";"1";"in een huurtent";"P G N";"in#559 een#832 huurtent#1"
"de ondergrondse parking#Car parking";"1";"1";"1";"de ondergrondse parking";"P G N";"de#1222 ondergrondse#1 parking#7"
"de gratis coctails#unknown";"1";"1";"1";"de gratis coctails";"O O V";"de#1222 gratis#37 coctails#3"
"24 uur receptie#Staff";"1";"1";"1";"24 uur receptie";"O Q G";"24#6 uur#33 receptie#38"
"echte duitse schnitzel#Restaurant";"1";"1";"1";"echte Duitse schnitzel";"N R N";"echte#11 duitse#2 schnitzel#1"
"het hotel zelf#unknown";"1";"1";"1";"het hotel zelf";"O N N";"het#1010 hotel#635 zelf#25"
"een diner buffet#Restaurant";"1";"1";"1";"een diner buffet";"G N N";"een#832 diner#22 buffet#12"
"een zelfservice buffet#unknown";"1";"1";"1";"een zelfservice buffet";"G N N";"een#832 zelfservice#1 buffet#12"
"het kleine zwembad#Swimming pool";"1";"1";"1";"Het kleine zwembad";"R N N";"het#1010 kleine#33 zwembad#82"
"basis voor disneyland#Location";"1";"1";"1";"basis voor Disneyland";"N N R";"basis#4 voor#393 disneyland#7"
"de hogere kamers#Rooms";"1";"1";"1";"de hogere kamers";"P G N";"de#1222 hogere#1 kamers#143"
"de glutenvrije maaltijden#Restaurant";"1";"1";"1";"de GLUTENVRIJE maaltijden";"O R G";"de#1222 glutenvrije#1 maaltijden#7"
"het aangrenzende waterpark#Swimming pool";"1";"1";"1";"het aangrenzende waterpark";"O O N";"het#1010 aangrenzende#1 waterpark#5"
"de high tea#Restaurant";"1";"1";"1";"De high tea";"R G N";"de#1222 high#2 tea#2"
"het nh utrecht#unknown";"1";"1";"1";"Het NH Utrecht";"R R R";"het#1010 nh#1 utrecht#4"
"shuttle · bus#Transportation";"1";"1";"1";"shuttle · bus";"G N N";"shuttle#4 ·#83 bus#13"
"een auto meenemen#Transportation";"1";"1";"1";"Een auto meenemen";"R N N";"een#832 auto#7 meenemen#1"
"personeel aan tafel#Staff";"1";"1";"1";"Personeel aan tafel";"R G N";"personeel#109 aan#197 tafel#5"
"op zolder waar#Rooms";"1";"1";"1";"op zolder waar";"N N O";"op#273 zolder#1 waar#56"
"het kleine toiletgebouw#unknown";"1";"1";"1";"Het kleine toiletgebouw";"R N N";"het#1010 kleine#33 toiletgebouw#1"
"de verschillende ruimtes#Interior/exterior";"1";"1";"1";"De verschillende ruimtes";"R N N";"de#1222 verschillende#20 ruimtes#2"
"een valk hotel#unknown";"1";"1";"1";"een Valk hotel";"O R N";"een#832 valk#3 hotel#635"
"hotel ristorante corona#unknown";"1";"1";"1";"Hotel Ristorante Corona";"R R R";"hotel#635 ristorante#1 corona#1"
"de meeste hotels#unknown";"1";"1";"1";"de meeste hotel";"O O N";"de#1222 meeste#5 hotels#16"
"een aantal gasten#unknown";"1";"1";"1";"een aantal gasten";"V G N";"een#832 aantal#2 gasten#30"
"een raam openzetten#unknown";"1";"1";"1";"Een raam openzetten";"R V G";"een#832 raam#13 openzetten#1"
"ontbijt als diner#Breakfast";"1";"1";"1";"ontbijt als diner";"P N N";"ontbijt#143 als#124 diner#22"
"het drukke zwembad#Swimming pool";"1";"1";"1";"het drukke zwembad";"G N N";"het#1010 drukke#6 zwembad#82"
"hossam de bellcaptian#Staff";"1";"1";"1";"hossam de bellcaptian";"N P G";"hossam#1 de#1222 bellcaptian#1"
"veel mobile homes#unknown";"1";"1";"1";"Veel mobile home";"R G N";"veel#124 mobile#1 homes#1"
"de goede coctails#unknown";"1";"1";"1";"de goede coctails";"O O V";"de#1222 goede#54 coctails#3"
"het astrid hotel#unknown";"1";"1";"1";"Het Astrid Hotel";"R R R";"het#1010 astrid#1 hotel#635"
"de meeste plaatsen#unknown";"1";"1";"1";"de meeste plaatsen";"P G G";"de#1222 meeste#5 plaatsen#5"
"de geluidsisolerende ramen#Rooms";"1";"1";"1";"de geluidsisolerende ramen";"P G N";"de#1222 geluidsisolerende#1 ramen#5"
"prijs / kwaliteitverhouding#Value-for-money";"1";"1";"1";"prijs / kwaliteitverhouding";"N V V";"prijs#55 /#77 kwaliteitverhouding#1"
"de mexicaan gegeten#Restaurant";"1";"1";"1";"de mexicaan gegeten";"P G G";"de#1222 mexicaan#2 gegeten#15"
"beter en goedkoper#unknown";"1";"1";"1";"beter en goedkoper";"A G N";"beter#29 en#1037 goedkoper#7"
"het nederlandse meisje#Staff";"1";"1";"1";"Het Nederlandse meisje";"R R Q";"het#1010 nederlandse#3 meisje#1"
"de extra service#unknown";"1";"1";"1";"de extra service";"P G N";"de#1222 extra#15 service#39"
"check · in#Reservation/check-in/check-out";"1";"1";"1";"Check · in";"R N P";"check#3 ·#83 in#559"
"de achterste kamers#Rooms";"1";"1";"1";"de achterste kamers";"G N N";"de#1222 achterste#1 kamers#143"
"een week egypte#unknown";"1";"1";"1";"een week Egypte";"P N R";"een#832 week#19 egypte#4"
"in de handdoeken#Cleanliness";"1";"1";"1";"in de handdoeken";"O O O";"in#559 de#1222 handdoeken#26"
"na het omtbijt#Breakfast";"1";"1";"1";"na het omtbijt";"P V G";"na#36 het#1010 omtbijt#1"
"onderhoud van kamers#unknown";"1";"1";"1";"onderhoud van kamers";"G N N";"onderhoud#6 van#438 kamers#143"
"het nhow hotel#unknown";"1";"1";"1";"Het Nhow Hotel";"R R R";"het#1010 nhow#1 hotel#635"
"voor het geluid#Noisiness";"1";"1";"1";"voor het geluid";"G N N";"voor#393 het#1010 geluid#4"
"tijdens het afrekenen#Reservation/check-in/check-out";"1";"1";"1";"tijdens het afrekenen";"N V G";"tijdens#10 het#1010 afrekenen#3"
"reef oasis beach#unknown";"1";"1";"1";"reef oasis beach";"N N N";"reef#1 oasis#1 beach#15"
"de nabije omgeving#Location";"1";"1";"1";"de nabije omgeving";"O O V";"de#1222 nabije#1 omgeving#25"
"handdoek voor sauna#Facilities";"1";"1";"1";"handdoek voor sauna";"G G N";"handdoek#4 voor#393 sauna#11"
"gratis draadloos internet#Internet";"1";"1";"1";"Gratis draadloos internet";"R V N";"gratis#37 draadloos#1 internet#10"
"shuttlebus · service#Transportation";"1";"1";"1";"shuttlebus · service";"N N N";"shuttlebus#2 ·#83 service#39"
"een tent gehuurd#unknown";"1";"1";"1";"een tent gehuurd";"O N N";"een#832 tent#4 gehuurd#2"
"in nabijgelegen straat#unknown";"1";"1";"1";"in nabijgelegen straat";"P G N";"in#559 nabijgelegen#2 straat#13"
"de schijfjes citroen#unknown";"1";"1";"1";"de schijfjes citroen";"O N V";"de#1222 schijfjes#1 citroen#1"
"alle positieve beoordelingen#unknown";"1";"1";"1";"alle positieve beoordelingen";"O O O";"alle#41 positieve#4 beoordelingen#3"
"hotel amsterdam court#unknown";"1";"1";"1";"Hotel Amsterdam Court";"R R R";"hotel#635 amsterdam#3 court#1"
"telefoon naar receptie#Facilities";"1";"1";"1";"Telefoon naar receptie";"R A N";"telefoon#3 naar#128 receptie#38"
"het rustige zwembad#Swimming pool";"1";"1";"1";"het rustige zwembad";"V G N";"het#1010 rustige#10 zwembad#82"
"dit een hotel#unknown";"1";"1";"1";"dit een hotel";"G G N";"dit#187 een#832 hotel#635"
"het enorme complex#unknown";"1";"1";"1";"het enorme complex";"G N G";"het#1010 enorme#5 complex#8"
"prijs / prestatie#Value-for-money";"1";"1";"1";"prijs / prestatie";"V G N";"prijs#55 /#77 prestatie#1"
"een voor gerecht#Restaurant";"1";"1";"1";"Een voor gerecht";"R G N";"een#832 voor#393 gerecht#3"
"alle zweedse vakantiegangers#unknown";"1";"1";"1";"alle zweedse vakantiegangers";"D N N";"alle#41 zweedse#1 vakantiegangers#1"
"de gehuurde fietsen#Facilities";"1";"1";"1";"De gehuurde fietsen";"R V G";"de#1222 gehuurde#1 fietsen#5"
"hotelletje in oostende#Location";"1";"1";"1";"hotelletje in Oostende";"N P R";"hotelletje#4 in#559 oostende#2"
"het voorste zwembad#Swimming pool";"1";"1";"1";"het voorste zwembad";"G N G";"het#1010 voorste#1 zwembad#82"
"langs de buitenkant#Interior/exterior";"1";"1";"1";"langs de buitenkant";"N P G";"langs#4 de#1222 buitenkant#4"
"linder hotel leipzig#unknown";"1";"1";"1";"linder Hotel Leipzig";"P R R";"linder#1 hotel#635 leipzig#4"
"2 zakjes oploskoffie#unknown";"1";"1";"1";"2 zakjes oploskoffie";"O V N";"2#59 zakjes#1 oploskoffie#1"
"winkels en restaurants#Facilities";"1";"1";"1";"winkels en restaurant";"N P N";"winkels#6 en#1037 restaurants#19"
