"exp#pol";"ratio";"RelatFreq";"OverallFreq";"lemmas";"postags";"FreqWords"
"senza pecca#positive";"1";"1";"1";"senza pecca";"P N";"senza#39 pecca#6"
"non curate#negative";"1";"1";"1";"non curare";"A V";"non#318 curate#4"
"manca completamente#strongnegative";"1";"1";"1";"mancare completamente";"V A";"manca#6 completamente#5"
"molto ripide#negative";"1";"1";"1";"molto ripido";"A G";"molto#279 ripide#2"
"molto carini#positive";"1";"1";"1";"molto carino";"A G";"molto#279 carini#1"
"vista mozzafiato#positive";"1";"1";"1";"vista mozzafiato";"N G";"vista#61 mozzafiato#4"
"possono accedere#positive";"1";"1";"1";"potere accedere";"V V";"possono#17 accedere#3"
"molto sottili#negative";"1";"1";"1";"molto sottile";"A G";"molto#279 sottili#1"
"sempre perfetta#strongpositive";"1";"1";"1";"sempre perfetto";"A G";"sempre#51 perfetta#8"
"estremamente educato#strongpositive";"1";"1";"1";"estremamente educare";"A V";"estremamente#7 educato#4"
"veramente buono#strongpositive";"1";"1";"1";"veramente buono";"A G";"veramente#45 buono#24"
"ben pulito#positive";"1";"1";"1";"ben pulire";"A V";"ben#73 pulito#35"
"mai piu#strongnegative";"1";"1";"1";"mai piu";"A A";"mai#16 piu#18"
"dotati di#positive";"1";"1";"1";"dotare di";"V P";"dotati#1 di#779"
"ben ombreggiate#positive";"1";"1";"1";"ben ombreggiato";"A G";"ben#73 ombreggiate#2"
"torneremo presto#positive";"1";"1";"1";"tornare presto";"V R";"torneremo#13 presto#11"
"sempre puliti#positive";"1";"1";"1";"sempre pulire";"A V";"sempre#51 puliti#11"
"piuttosto alti#negative";"1";"1";"1";"piuttosto alto";"A G";"piuttosto#15 alti#5"
"assolutamente scortese#strongnegative";"1";"1";"1";"assolutamente scortese";"A G";"assolutamente#18 scortese#4"
"splendidamente restaurato#strongpositive";"1";"1";"1";"splendidamente restaurare";"V V";"splendidamente#1 restaurato#1"
"completamente accessoriata#strongpositive";"1";"1";"1";"completamente accessoriata";"A V";"completamente#5 accessoriata#1"
"molto piccole#strongnegative";"1";"1";"1";"molto piccolo";"A G";"molto#279 piccole#15"
"scarsa manutenzione#negative";"1";"1";"1";"scarso manutenzione";"G N";"scarsa#20 manutenzione#2"
"posizione straordinaria#strongpositive";"1";"1";"1";"posizione straordinario";"N G";"posizione#107 straordinaria#1"
"offre tutti#positive";"1";"1";"1";"offrire tutto";"V G";"offre#24 tutti#70"
"grandezza sufficiente#positive";"1";"1";"1";"grandezza sufficiente";"N G";"grandezza#1 sufficiente#9"
"davvero confortevoli#positive";"1";"1";"1";"davvero confortevole";"A G";"davvero#28 confortevoli#4"
"totale relaxx#positive";"1";"1";"1";"totale relaxx";"G N";"totale#6 relaxx#1"
"cortesia scarsa#negative";"1";"1";"1";"cortesia scarso";"N G";"cortesia#18 scarsa#20"
"finemente ristrutturati#positive";"1";"1";"1";"finemente ristrutturare";"A V";"finemente#2 ristrutturati#3"
"tutto ottimo#strongpositive";"1";"1";"1";"tutto ottimo";"A G";"tutto#90 ottimo#105"
"abbastanza buona#positive";"1";"1";"1";"abbastanza buono";"A G";"abbastanza#43 buona#51"
"sufficientemente ampie#positive";"1";"1";"1";"sufficientemente ampio";"A G";"sufficientemente#2 ampie#12"
"molto tranquilla#positive";"1";"1";"1";"molto tranquillo";"A G";"molto#279 tranquilla#14"
"magnifico gioiello#strongpositive";"1";"1";"1";"magnifico gioiello";"G N";"magnifico#4 gioiello#5"
"sono troppe#negative";"1";"1";"1";"essere troppo";"V G";"sono#193 troppe#4"
"davvero soddisfatti#strongpositive";"1";"1";"1";"davvero soddisfare";"A V";"davvero#28 soddisfatti#7"
"poco spazio#negative";"1";"1";"1";"poco spazio";"G N";"poco#31 spazio#7"
"non consiglierei#negative";"1";"1";"1";"non consigliare";"A V";"non#318 consiglierei#7"
"privo delle#negative";"1";"1";"1";"privo delle";"G P";"privo#3 delle#59"
"20 mt#positive";"1";"1";"1";"20 mt";"G N";"20#8 mt#3"
"vicinissima a#positive";"1";"1";"1";"vicinissima a";"G P";"vicinissima#2 a#443"
"assolutamente soddisfacente#positive";"1";"1";"1";"assolutamente soddisfare";"A V";"assolutamente#18 soddisfacente#2"
"dimensioni adeguate#positive";"1";"1";"1";"dimensione adeguare";"N V";"dimensioni#8 adeguate#3"
"più lussoso#strongpositive";"1";"1";"1";"piu' lussoso";"G G";"più#84 lussoso#1"
"non educato#negative";"1";"1";"1";"non educare";"A V";"non#318 educato#4"
"consiglio assolutamente#strongpositive";"1";"1";"1";"consigliare assolutamente";"V A";"consiglio#34 assolutamente#18"
"distanza ridotta#positive";"1";"1";"1";"distanza ridurre";"N V";"distanza#8 ridotta#2"
"incredibilmente squallido#strongnegative";"1";"1";"1";"incredibilmente squallido";"A G";"incredibilmente#2 squallido#1"
"puzza insopportabile#strongnegative";"1";"1";"1";"puzza insopportabile";"N G";"puzza#2 insopportabile#2"
"grande professionalità#strongpositive";"1";"1";"1";"grande professionalita'";"G N";"grande#35 professionalità#7"
"finemente arredate#positive";"1";"1";"1";"finemente arredare";"A V";"finemente#2 arredate#6"
"uno schifo#strongnegative";"1";"1";"1";"uno schifo";"D N";"uno#26 schifo#2"
"molto pulite#positive";"1";"1";"1";"molto pulire";"A V";"molto#279 pulite#25"
"ottimi prodotti#positive";"1";"1";"1";"ottimo produrre";"N V";"ottimi#10 prodotti#5"
"qualche lettino#positive";"1";"1";"1";"qualche lettino";"G N";"qualche#12 lettino#2"
"code lunghissime#negative";"1";"1";"1";"code lunghissime";"V G";"code#1 lunghissime#1"
"grossa delusione#strongnegative";"1";"1";"1";"grosso delusione";"G N";"grossa#1 delusione#3"
"no comment#negative";"1";"1";"1";"no comment";"N N";"no#5 comment#1"
"estremamente confortevole#strongpositive";"1";"1";"1";"estremamente confortevole";"A G";"estremamente#7 confortevole#11"
"molto interessanti#strongpositive";"1";"1";"1";"molto interessare";"A V";"molto#279 interessanti#4"
"qualità mediocre#negative";"1";"1";"1";"qualità mediocre";"G G";"qualità#62 mediocre#2"
"minimo indispensabile#negative";"1";"1";"1";"minimo indispensabile";"N G";"minimo#5 indispensabile#2"
"abbastanza rischiose#negative";"1";"1";"1";"abbastanza rischioso";"A G";"abbastanza#43 rischiose#1"
"non abbondantissime#negative";"1";"1";"1";"non abbondantissime";"A G";"non#318 abbondantissime#1"
"troppo caro#strongnegative";"1";"1";"1";"troppo caro";"A G";"troppo#32 caro#7"
"numero uno#strongpositive";"1";"1";"1";"numerare uno";"V D";"numero#7 uno#26"
"veramente ottima.#strongpositive";"1";"1";"1";"veramente ottima.";"A G";"veramente#45 ottima.#1"
"molto bassi#negative";"1";"1";"1";"molto basso";"A G";"molto#279 bassi#3"
"piccola delusione#negative";"1";"1";"1";"piccolo delusione";"G N";"piccola#25 delusione#3"
"di prostitute#negative";"1";"1";"1";"di prostituta";"P N";"di#779 prostitute#1"
"scarsissima qualita#strongnegative";"1";"1";"1";"scarsissima qualita";"G O";"scarsissima#6 qualita#6"
"mancnza di#negative";"1";"1";"1";"mancnza di";"N P";"mancnza#1 di#779"
"molto divertenti#positive";"1";"1";"1";"molto divertire";"A V";"molto#279 divertenti#2"
"completa di#positive";"1";"1";"1";"completo di";"G P";"completa#3 di#779"
"molto spettacolare#strongpositive";"1";"1";"1";"molto spettacolare";"G G";"molto#279 spettacolare#10"
"meglio evitare#negative";"1";"1";"1";"meglio evitare";"A V";"meglio#22 evitare#4"
"è movimentata#positive";"1";"1";"1";"è movimentare";"R V";"è#636 movimentata#1"
"media qualità#negative";"1";"1";"1";"medio qualita'";"G N";"media#9 qualità#62"
"completamente ecofriendly#strongpositive";"1";"1";"1";"completamente ecofriendly";"A R";"completamente#5 ecofriendly#1"
"torneremo prestissimo#strongpositive";"1";"1";"1";"tornare prestissimo";"V R";"torneremo#13 prestissimo#1"
"c' é#positive";"1";"1";"1";"c' essere";"A V";"c'#65 é#10"
"presumo nuovo#positive";"1";"1";"1";"presumere nuovo";"V G";"presumo#1 nuovo#8"
"assolutamente raccomandabile#strongpositive";"1";"1";"1";"assolutamente raccomandabile";"A G";"assolutamente#18 raccomandabile#1"
"ragionevolmente piacevole#positive";"1";"1";"1";"ragionevolmente piacevole";"G G";"ragionevolmente#1 piacevole#11"
"soggiorno piacevolissimo#positive";"1";"1";"1";"soggiorno piacevolissimo";"A G";"soggiorno#26 piacevolissimo#1"
"molto migliori#strongpositive";"1";"1";"1";"molto migliori";"A N";"molto#279 migliori#7"
"molto cortesi#positive";"1";"1";"1";"molto cortese";"A G";"molto#279 cortesi#1"
"al top#strongpositive";"1";"1";"1";"al top";"P N";"al#186 top#2"
"molto piacevole#strongpositive";"1";"1";"1";"molto piacevole";"G G";"molto#279 piacevole#11"
"molto simpatici#strongpositive";"1";"1";"1";"molto simpatico";"A G";"molto#279 simpatici#5"
"sicuramente datato#negative";"1";"1";"1";"sicuramente datare";"A V";"sicuramente#32 datato#8"
"150 metri#positive";"1";"1";"1";"150 metro";"G N";"150#1 metri#17"
"molto efficiente#strongpositive";"1";"1";"1";"molto efficiente";"A G";"molto#279 efficiente#10"
"stata migliorata#positive";"1";"1";"1";"essere migliorare";"V V";"stata#27 migliorata#2"
"molto essenziale#negative";"1";"1";"1";"molto essenziale";"G G";"molto#279 essenziale#8"
"piuttosto scomodo#negative";"1";"1";"1";"piuttosto scomodare";"Q V";"piuttosto#15 scomodo#4"
"pochino elevato#negative";"1";"1";"1";"pochino elevare";"G V";"pochino#2 elevato#2"
"è centralissimo#positive";"1";"1";"1";"è centralissimo";"R R";"è#636 centralissimo#2"
"a modo#positive";"1";"1";"1";"a modo";"P N";"a#443 modo#8"
"5 metri#positive";"1";"1";"1";"5 metro";"G N";"5#26 metri#17"
"bello tutto#positive";"1";"1";"1";"bello tutto";"P Q";"bello#35 tutto#90"
"molto approssimativa#strongnegative";"1";"1";"1";"molto approssimativo";"A G";"molto#279 approssimativa#1"
"abbastanza economici#positive";"1";"1";"1";"abbastanza economico";"A G";"abbastanza#43 economici#2"
"40 pollici#positive";"1";"1";"1";"40 pollice";"G N";"40#4 pollici#2"
"abbastanza maleducata#negative";"1";"1";"1";"abbastanza maleducata";"A V";"abbastanza#43 maleducata#1"
"ottima posizione.#strongpositive";"1";"1";"1";"ottimo posizione.";"G N";"ottima#89 posizione.#1"
"essendo dotato#positive";"1";"1";"1";"essere dotare";"V V";"essendo#8 dotato#5"
"poca competenza#negative";"1";"1";"1";"poco competenza";"G N";"poca#4 competenza#1"
"abbastanza sporco#negative";"1";"1";"1";"abbastanza sporco";"A G";"abbastanza#43 sporco#12"
"329,00 euro#negative";"1";"1";"1";"329,00 euro";"N N";"329,00#1 euro#10"
"molto curate#positive";"1";"1";"1";"molto curare";"A V";"molto#279 curate#4"
"sconsiglio assolutamente#strongnegative";"1";"1";"1";"sconsiglio assolutamente";"N A";"sconsiglio#3 assolutamente#18"
"abbastanza spaziosi#positive";"1";"1";"1";"abbastanza spazioso";"A G";"abbastanza#43 spaziosi#2"
"non coinvolgente#negative";"1";"1";"1";"non coinvolgere";"A V";"non#318 coinvolgente#1"
"veramente pulite#strongpositive";"1";"1";"1";"veramente pulire";"A V";"veramente#45 pulite#25"
"sul soffitto#positive";"1";"1";"1";"sul soffitto";"P N";"sul#39 soffitto#1"
"più conveniente#strongpositive";"1";"1";"1";"piu' convenire";"R V";"più#84 conveniente#1"
"pochi posti#negative";"1";"1";"1";"poco posto";"G N";"pochi#30 posti#5"
"non dimenticherò#positive";"1";"1";"1";"non dimenticare";"A V";"non#318 dimenticherò#1"
"tristemente vecchio#negative";"1";"1";"1";"tristemente vecchio";"A G";"tristemente#1 vecchio#10"
"impossibile immaginare#strongpositive";"1";"1";"1";"impossibile immaginare";"G V";"impossibile#5 immaginare#2"
"poco curata#negative";"1";"1";"1";"poco curare";"A V";"poco#31 curata#9"
"disarmante disponibilità#strongpositive";"1";"1";"1";"disarmare disponibilita'";"V N";"disarmante#1 disponibilità#13"
"molto strette#negative";"1";"1";"1";"molto stringere";"A V";"molto#279 strette#2"
"veramente efficiente#positive";"1";"1";"1";"veramente efficiente";"A G";"veramente#45 efficiente#10"
"ideale soprattutto#positive";"1";"1";"1";"ideale soprattutto";"G A";"ideale#25 soprattutto#34"
"gli insetti#negative";"1";"1";"1";"lo insetto";"D N";"gli#38 insetti#1"
"assolutamente pessimo#strongnegative";"1";"1";"1";"assolutamente pessimo";"A G";"assolutamente#18 pessimo#7"
"molto suggestivi#positive";"1";"1";"1";"molto suggestivo";"A G";"molto#279 suggestivi#1"
"piuttosto decrepito#negative";"1";"1";"1";"piuttosto decrepito";"A V";"piuttosto#15 decrepito#1"
"torneremo probabilmente#positive";"1";"1";"1";"tornare probabilmente";"V A";"torneremo#13 probabilmente#5"
"troppo modesta#negative";"1";"1";"1";"troppo modesto";"A G";"troppo#32 modesta#1"
"molto riservato#strongpositive";"1";"1";"1";"molto riservare";"A V";"molto#279 riservato#4"
"alla larga#strongnegative";"1";"1";"1";"alla largo";"P G";"alla#101 larga#2"
"costa poco#positive";"1";"1";"1";"costare poco";"V A";"costa#8 poco#31"
"ben arredato#positive";"1";"1";"1";"ben arredare";"A V";"ben#73 arredato#1"
"molto professionali#positive";"1";"1";"1";"molto professionale";"A G";"molto#279 professionali#1"
"veramente incantevole#strongpositive";"1";"1";"1";"veramente incantevole";"A G";"veramente#45 incantevole#15"
"parecchio grande#positive";"1";"1";"1";"parecchio grande";"G N";"parecchio#2 grande#35"
"ben accolti#positive";"1";"1";"1";"ben accogliere";"A V";"ben#73 accolti#3"
"sconsigliabile assolutamente#strongnegative";"1";"1";"1";"sconsigliabile assolutamente";"G A";"sconsigliabile#1 assolutamente#18"
"molto carine#positive";"1";"1";"1";"molto carino";"A G";"molto#279 carine#2"
"via cavo#positive";"1";"1";"1";"via cavare";"N V";"via#17 cavo#1"
"sempre pulito#positive";"1";"1";"1";"sempre pulire";"A V";"sempre#51 pulito#35"
"piuttosto competitivo#positive";"1";"1";"1";"piuttosto competitivo";"Q G";"piuttosto#15 competitivo#1"
"dimensioni modeste#negative";"1";"1";"1";"dimensione modesto";"N G";"dimensioni#8 modeste#1"
"alternative migliori#negative";"1";"1";"1";"alternativa migliori";"N N";"alternative#1 migliori#7"
"decisamente interessante#positive";"1";"1";"1";"decisamente interessare";"A V";"decisamente#13 interessante#2"
"ben rifinite#positive";"1";"1";"1";"ben rifinire";"A V";"ben#73 rifinite#1"
"non efficiente#negative";"1";"1";"1";"non efficiente";"A G";"non#318 efficiente#10"
"molto positiva#positive";"1";"1";"1";"molto positivo";"A G";"molto#279 positiva#8"
"molto caotico#negative";"1";"1";"1";"molto caotico";"G N";"molto#279 caotico#1"
"vista strada#negative";"1";"1";"1";"vedere strada";"V N";"vista#61 strada#11"
"sicuramente concorrenziale#strongpositive";"1";"1";"1";"sicuramente concorrenziale";"A G";"sicuramente#32 concorrenziale#1"
"molto vecchio#strongnegative";"1";"1";"1";"molto vecchio";"A G";"molto#279 vecchio#10"
"mezzo disastro#strongnegative";"1";"1";"1";"mezzo disastro";"G N";"mezzo#10 disastro#1"
"buona professionalità#positive";"1";"1";"1";"buono professionalita'";"G N";"buona#51 professionalità#7"
"di fianco#positive";"1";"1";"1";"di fianco";"P N";"di#779 fianco#4"
"da lillipuziani#negative";"1";"1";"1";"da lillipuziano";"P R";"da#191 lillipuziani#1"
"davvero ampie#strongpositive";"1";"1";"1";"davvero ampio";"A G";"davvero#28 ampie#12"
"veramente corti#negative";"1";"1";"1";"veramente corte";"A N";"veramente#45 corti#1"
"abbastanza dignitosa#positive";"1";"1";"1";"abbastanza dignitoso";"A G";"abbastanza#43 dignitosa#1"
"molto isolato#strongnegative";"1";"1";"1";"molto isolare";"A V";"molto#279 isolato#2"
"caldo soffocante#negative";"1";"1";"1";"caldo soffocante";"N G";"caldo#6 soffocante#1"
"molto distanti#negative";"1";"1";"1";"molto distare";"A V";"molto#279 distanti#1"
"molto attrezzato#positive";"1";"1";"1";"molto attrezzare";"A V";"molto#279 attrezzato#2"
"dotate anche#positive";"1";"1";"1";"dotare anche";"V Q";"dotate#4 anche#160"
"comunque sufficienti#positive";"1";"1";"1";"comunque sufficiente";"A G";"comunque#27 sufficienti#2"
"sempre presente#positive";"1";"1";"1";"sempre presente";"A G";"sempre#51 presente#4"
"molto scenografico#strongpositive";"1";"1";"1";"molto scenografico";"G N";"molto#279 scenografico#1"
"pochissimo controllo#negative";"1";"1";"1";"pochissimo controllare";"G V";"pochissimo#1 controllo#1"
"troppo costosa#strongnegative";"1";"1";"1";"troppo costoso";"A G";"troppo#32 costosa#2"
"non funziona#negative";"1";"1";"1";"non funzionare";"A V";"non#318 funziona#5"
"molto soddisfacente#strongpositive";"1";"1";"1";"molto soddisfacente";"V A";"molto#279 soddisfacente#2"
"non custodito#negative";"1";"1";"1";"non custodire";"A V";"non#318 custodito#1"
"apprezzato tantissimo#strongpositive";"1";"1";"1";"apprezzare tantissimo";"V G";"apprezzato#4 tantissimo#2"
"molto belle#positive";"1";"1";"1";"molto bello";"A G";"molto#279 belle#13"
"buon albergo#positive";"1";"1";"1";"buon albergo";"G N";"buon#36 albergo#76"
"grande lavoro#positive";"1";"1";"1";"grande lavoro";"G N";"grande#35 lavoro#21"
"da cartolina#positive";"1";"1";"1";"da cartolina";"P R";"da#191 cartolina#1"
"vista stadio#positive";"1";"1";"1";"vedere stadio";"V N";"vista#61 stadio#2"
"abbastanza bello#positive";"1";"1";"1";"abbastanza bello";"A G";"abbastanza#43 bello#35"
"squisitamente gentile#strongpositive";"1";"1";"1";"squisitamente gentile";"A G";"squisitamente#1 gentile#34"
"veramente particolare#positive";"1";"1";"1";"veramente particolare";"A G";"veramente#45 particolare#19"
"recente ristrutturazione#positive";"1";"1";"1";"recente ristrutturazione";"G N";"recente#2 ristrutturazione#5"
"particolarmente scomodo#negative";"1";"1";"1";"particolarmente scomodo";"A G";"particolarmente#10 scomodo#4"
"lo richiederebbero#negative";"1";"1";"1";"lo richiedere";"Q V";"lo#77 richiederebbero#1"
"sobrietà lussuosa#positive";"1";"1";"1";"sobrietà lussuoso";"V G";"sobrietà#2 lussuosa#2"
"poco professionale#negative";"1";"1";"1";"poco professionale";"A G";"poco#31 professionale#8"
"aspirapolvere mai#negative";"1";"1";"1";"aspirapolvere mai";"V A";"aspirapolvere#1 mai#16"
"ben strutturato#positive";"1";"1";"1";"ben strutturare";"A V";"ben#73 strutturato#2"
"decisamente piacevole#positive";"1";"1";"1";"decisamente piacevole";"A G";"decisamente#13 piacevole#11"
"non funzionava.#negative";"1";"1";"1";"non funzionava.";"A V";"non#318 funzionava.#1"
"molto soddisfatto#positive";"1";"1";"1";"molto soddisfare";"A V";"molto#279 soddisfatto#2"
"molto modesto#negative";"1";"1";"1";"molto modesto";"A G";"molto#279 modesto#1"
"fortemente consigliato#strongpositive";"1";"1";"1";"fortemente consigliare";"A V";"fortemente#3 consigliato#9"
"splendida esperienza#positive";"1";"1";"1";"splendido esperienza";"G N";"splendida#24 esperienza#11"
"molto gradito#strongpositive";"1";"1";"1";"molto gradito";"A G";"molto#279 gradito#2"
"abbastanza lontano#negative";"1";"1";"1";"abbastanza lontano";"A G";"abbastanza#43 lontano#6"
"sicuramente inferiore#negative";"1";"1";"1";"sicuramente inferiore";"A N";"sicuramente#32 inferiore#3"
"davvero comodo#positive";"1";"1";"1";"davvero comodo";"A G";"davvero#28 comodo#27"
"guarda a#positive";"1";"1";"1";"guardare a";"V P";"guarda#1 a#443"
"vista impagabile#strongpositive";"1";"1";"1";"vista impagabile";"N R";"vista#61 impagabile#1"
"estremamente positivo#strongpositive";"1";"1";"1";"estremamente positivo";"A G";"estremamente#7 positivo#7"
"molto scomodo#strongnegative";"1";"1";"1";"molto scomodo";"G N";"molto#279 scomodo#4"
"hanno offerto#positive";"1";"1";"1";"avere offrire";"V V";"hanno#27 offerto#4"
"assolutamente scarsa#strongnegative";"1";"1";"1";"assolutamente scarso";"A G";"assolutamente#18 scarsa#20"
"era presente#positive";"1";"1";"1";"essere presente";"V N";"era#109 presente#4"
"veramente economica#positive";"1";"1";"1";"veramente economico";"A G";"veramente#45 economica#3"
"necessita di#negative";"1";"1";"1";"necessita di";"G P";"necessita#4 di#779"
"cortesia assoluta#strongpositive";"1";"1";"1";"cortesia assoluto";"N G";"cortesia#18 assoluta#2"
"molto soddisfatti#positive";"1";"1";"1";"molto soddisfare";"A V";"molto#279 soddisfatti#7"
"molto graziose#positive";"1";"1";"1";"molto grazioso";"A G";"molto#279 graziose#1"
"poca cura#negative";"1";"1";"1";"poco cura";"G N";"poca#4 cura#4"
"quattro passi#positive";"1";"1";"1";"quattro passo";"G N";"quattro#9 passi#27"
"abbastanza sporca#negative";"1";"1";"1";"abbastanza sporco";"A G";"abbastanza#43 sporca#2"
"vi sono#positive";"1";"1";"1";"vi essere";"A V";"vi#13 sono#193"
"che rilassamento#positive";"1";"1";"1";"che rilassamento";"G N";"che#374 rilassamento#2"
"poco cordiale#negative";"1";"1";"1";"poco cordiale";"G N";"poco#31 cordiale#14"
"perfettamente pulito#strongpositive";"1";"1";"1";"perfettamente pulire";"A V";"perfettamente#7 pulito#35"
"uno scandalo#strongnegative";"1";"1";"1";"uno scandalo";"D N";"uno#26 scandalo#1"
"c' è#positive";"0";"8";"54";"c' è";"A R";"c'#65 è#636"
"molto bello#positive";"0";"6";"14";"molto bello";"G N";"molto#279 bello#35"
"si trova#positive";"0";"5";"30";"si trovare";"Q V";"si#195 trova#32"
"molto gentile#positive";"0";"5";"7";"molto gentile";"A G";"molto#279 gentile#34"
"da sogno#strongpositive";"0";"4";"6";"da sogno";"P N";"da#191 sogno#10"
"molto curato#positive";"0";"4";"6";"molto curato";"G N";"molto#279 curato#23"
"bel posto#positive";"0";"4";"5";"bel posto";"G N";"bel#16 posto#64"
"molto disponibile#strongpositive";"0";"4";"9";"molto disponibile";"A G";"molto#279 disponibile#53"
"ottimo livello#strongpositive";"0";"4";"5";"ottimo livello";"G N";"ottimo#105 livello#15"
"ci sono#positive";"0";"3";"34";"ci essere";"A V";"ci#133 sono#193"
"ben organizzato#positive";"0";"3";"4";"ben organizzare";"A V";"ben#73 organizzato#16"
"pochi metri#positive";"0";"3";"5";"poco metro";"G N";"pochi#30 metri#17"
"ben curato#positive";"0";"3";"4";"ben curare";"A V";"ben#73 curato#23"
"da consigliare#positive";"0";"3";"7";"da consigliare";"P V";"da#191 consigliare#10"
"molto pulito#positive";"0";"3";"6";"molto pulito";"A N";"molto#279 pulito#35"
"vicino alla#positive";"0";"3";"11";"vicino alla";"P P";"vicino#41 alla#101"
"molto cortese#strongpositive";"0";"3";"6";"molto cortese";"A V";"molto#279 cortese#17"
"molto pulito#strongpositive";"0";"3";"6";"molto pulito";"A N";"molto#279 pulito#35"
"di fronte#positive";"0";"3";"9";"di fronte";"P N";"di#779 fronte#10"
"molto puliti#positive";"0";"3";"4";"molto pulire";"A V";"molto#279 puliti#11"
"molto bello#strongpositive";"0";"3";"14";"molto bello";"G N";"molto#279 bello#35"
"vicino al#positive";"0";"3";"12";"vicino al";"R P";"vicino#41 al#186"
"molto grande#positive";"0";"3";"6";"molto grande";"A G";"molto#279 grande#35"
"a disposizione#positive";"0";"3";"7";"a disposizione";"P N";"a#443 disposizione#9"
"molto disponibile#positive";"0";"3";"9";"molto disponibile";"A G";"molto#279 disponibile#53"
"molto buona#positive";"0";"3";"6";"molto buono";"A G";"molto#279 buona#51"
"sempre disponibile#positive";"0";"3";"6";"sempre disponibile";"A G";"sempre#51 disponibile#53"
"all' altezza#positive";"0";"2";"10";"all' altezza";"P N";"all'#86 altezza#11"
"molto buono#strongpositive";"0";"2";"4";"molto buono";"G N";"molto#279 buono#24"
"dotato di#positive";"0";"2";"5";"dotare di";"V P";"dotato#5 di#779"
"molto comoda#positive";"0";"2";"4";"molto comodo";"G G";"molto#279 comoda#17"
"ben tenuta#positive";"0";"2";"3";"ben tenere";"A V";"ben#73 tenuta#5"
"molto vicino#positive";"0";"2";"3";"molto vicino";"G N";"molto#279 vicino#41"
"vicino a#positive";"0";"2";"5";"vicino a";"P P";"vicino#41 a#443"
"molto piccola#strongnegative";"0";"2";"4";"molto piccolo";"A G";"molto#279 piccola#25"
"molto tranquillo#positive";"0";"2";"4";"molto tranquillo";"A G";"molto#279 tranquillo#12"
"abbastanza spaziosa#positive";"0";"2";"3";"abbastanza spazioso";"A G";"abbastanza#43 spaziosa#4"
"molto curato#strongpositive";"0";"2";"6";"molto curato";"G N";"molto#279 curato#23"
"molto bene#positive";"0";"2";"10";"molto bene";"G N";"molto#279 bene#29"
"nella norma#positive";"0";"2";"3";"nella norma";"P N";"nella#75 norma#3"
"due passi#positive";"0";"2";"13";"due passo";"G N";"due#50 passi#27"
"posizione tranquilla#positive";"0";"2";"5";"posizione tranquillo";"N G";"posizione#107 tranquilla#14"
"molto buona#strongpositive";"0";"2";"6";"molto buono";"A G";"molto#279 buona#51"
"possibilità di#positive";"0";"2";"11";"possibilita' di";"R P";"possibilità#12 di#779"
"da evitare#negative";"0";"2";"3";"da evitare";"P V";"da#191 evitare#4"
"a pagamento#negative";"0";"2";"7";"a pagamento";"P N";"a#443 pagamento#9"
"ben fornito#positive";"0";"2";"4";"ben fornire";"A V";"ben#73 fornito#7"
"molto comodo#strongpositive";"0";"2";"4";"molto comodo";"A G";"molto#279 comodo#27"
"molto accogliente#strongpositive";"0";"2";"3";"molto accogliere";"A V";"molto#279 accogliente#20"
"molto gentili#positive";"0";"2";"3";"molto gentile";"A G";"molto#279 gentili#5"
"molto piccola#negative";"0";"2";"4";"molto piccolo";"A G";"molto#279 piccola#25"
"molto carino#positive";"0";"2";"3";"molto carino";"A G";"molto#279 carino#8"
"molto cordiale#positive";"0";"2";"4";"molto cordiale";"A G";"molto#279 cordiale#14"
"esperienza positiva#positive";"0";"2";"3";"esperienza positivo";"N G";"esperienza#11 positiva#8"
"molto pulita#strongpositive";"0";"2";"4";"molto pulire";"A V";"molto#279 pulita#11"
"molto varia#positive";"0";"2";"3";"molto variare";"G G";"molto#279 varia#16"
"abbastanza pulito#positive";"0";"2";"3";"abbastanza pulito";"A V";"abbastanza#43 pulito#35"
"vista spettacolare#positive";"0";"1";"3";"vista spettacolare";"N G";"vista#61 spettacolare#10"
"con tutti#positive";"0";"1";"4";"con tutto";"P G";"con#352 tutti#70"
"vista sul#positive";"0";"1";"5";"vista sul";"R P";"vista#61 sul#39"
"da evitare#strongnegative";"0";"1";"3";"da evitare";"P V";"da#191 evitare#4"
"è buona#positive";"0";"1";"7";"è buono";"R G";"è#636 buona#51"
"abbastanza centrale#positive";"0";"1";"2";"abbastanza centrale";"A G";"abbastanza#43 centrale#17"
"ai piedi#positive";"0";"1";"4";"ai piede";"P N";"ai#33 piedi#35"
"peccato per#negative";"0";"1";"4";"peccato per";"N P";"peccato#13 per#479"
"vista panoramica#positive";"0";"1";"2";"vedere panoramico";"V G";"vista#61 panoramica#2"
"bella vista#positive";"0";"1";"5";"bello vista";"G N";"bella#52 vista#61"
"abbiamo trovato#positive";"0";"1";"9";"avere trovare";"V V";"abbiamo#83 trovato#17"
"con gusto#positive";"0";"1";"3";"con gusto";"P N";"con#352 gusto#5"
"pochi passi#positive";"0";"1";"11";"poco passo";"G N";"pochi#30 passi#27"
"nelle vicinanze#positive";"0";"1";"5";"nelle vicinanza";"P N";"nelle#25 vicinanze#10"
"giudizio negativo#negative";"0";"1";"2";"giudizio negativo";"N G";"giudizio#7 negativo#5"
"appena fuori#positive";"0";"1";"3";"appena fuori";"Q A";"appena#16 fuori#23"
"abbastanza vicina#positive";"0";"1";"2";"abbastanza vicino";"A G";"abbastanza#43 vicina#7"
