"target#aspect";"ratio";"RelatFreq";"OverallFreq";"lemmas";"postags";"FreqWords"
"piscina e lettini#Swimming pool";"1";"1";"1";"piscina e lettino";"R Q N";"piscina#75 e#1153 lettini#2"
"copricassetta del water#Bathroom";"1";"1";"1";"copricassetta del water";"R P R";"copricassetta#1 del#190 water#1"
"intrattenimento al pianobar#Staff";"1";"1";"1";"intrattenimento al pianobar";"N P N";"intrattenimento#8 al#186 pianobar#1"
"gestione della pizzeria#unknown";"1";"1";"1";"gestione della pizzeria";"N P N";"gestione#8 della#172 pizzeria#1"
"team di animazione#Staff";"1";"1";"1";"team di animazione";"R P N";"team#1 di#779 animazione#16"
"servizio nelle camere#unknown";"1";"1";"1";"servizio nelle camera";"N P N";"servizio#55 nelle#25 camere#112"
"biancheria da letto#Beds";"1";"1";"1";"biancheria da letto";"N P N";"biancheria#1 da#191 letto#23"
"qualsiasi servizio sportivo#unknown";"1";"1";"1";"qualsiasi servizio sportivo";"G N N";"qualsiasi#12 servizio#55 sportivo#1"
"buchi nel pavimento#Bathroom";"1";"1";"1";"buco nel pavimento";"N P N";"buchi#1 nel#101 pavimento#3"
"corridoio del 18esimo#unknown";"1";"1";"1";"corridoio del 18esimo";"N P G";"corridoio#5 del#190 18esimo#1"
"esigenze delle famiglie#unknown";"1";"1";"1";"esigenza delle famiglia";"N P N";"esigenze#6 delle#59 famiglie#17"
"food and beverage#Restaurant";"1";"1";"1";"food and beverage";"N Q N";"food#3 and#2 beverage#1"
"latte e caffè#unknown";"1";"1";"1";"latte e caffe'";"G Q N";"latte#1 e#1153 caffè#10"
"cura delle stanze#Rooms";"1";"1";"1";"cura delle stanza";"N P N";"cura#4 delle#59 stanze#38"
"salite del campeggio#unknown";"1";"1";"1";"salita del campeggio";"N P N";"salite#1 del#190 campeggio#59"
"strade di accesso#Interior/exterior";"1";"1";"1";"strada di accesso";"N P N";"strade#1 di#779 accesso#9"
"impianto di riscaldamento#unknown";"1";"1";"1";"impianto di riscaldamento";"N P N";"impianto#8 di#779 riscaldamento#3"
"docce in comune#Bathroom";"1";"1";"1";"doccia in comune";"N P N";"docce#7 in#482 comune#7"
"sistemazione della camera#unknown";"1";"1";"1";"sistemazione della camera";"N P N";"sistemazione#8 della#172 camera#96"
"ristorante dei bambini#Restaurant";"1";"1";"1";"ristorante dei bambino";"N P N";"ristorante#51 dei#76 bambini#33"
"spazio per sedersi.#unknown";"1";"1";"1";"spazio per sedersi.";"N P N";"spazio#7 per#479 sedersi.#1"
"accesso a internet#Internet";"1";"1";"1";"accesso a internet";"N P R";"accesso#9 a#443 internet#19"
"luoghi di intrattenimento#unknown";"1";"1";"1";"luogo di intrattenimento";"N P N";"luoghi#7 di#779 intrattenimento#8"
"riconvertito e ristrutturato#unknown";"1";"1";"1";"riconvertire e ristrutturare";"V Q V";"riconvertito#1 e#1153 ristrutturato#5"
"la sua famiglia#Staff";"1";"1";"1";"lo suo famiglia";"D G N";"la#673 sua#7 famiglia#17"
"macchinetta del caffe#unknown";"1";"1";"1";"macchinetta del caffe";"N P R";"macchinetta#4 del#190 caffe#3"
"rivestimento del bagno#Bathroom";"1";"1";"1";"rivestimento del bagno";"N P N";"rivestimento#1 del#190 bagno#62"
"pulizia ed igiene#Cleanliness";"1";"1";"1";"pulizia ed igiene";"N Q N";"pulizia#56 ed#110 igiene#3"
"qualitá dei cibi#Restaurant";"1";"1";"1";"qualitá dei cibo";"G P N";"qualitá#2 dei#76 cibi#1"
"servizio di pulizia#Cleanliness";"1";"1";"1";"servizio di pulizia";"N P N";"servizio#55 di#779 pulizia#56"
"camera da letto#Rooms";"1";"1";"1";"camera da letto";"N P N";"camera#96 da#191 letto#23"
"confort delle camere#Rooms";"1";"1";"1";"confort delle camera";"N P N";"confort#8 delle#59 camere#112"
"pellicce di animali#unknown";"1";"1";"1";"pelliccia di animale";"N P N";"pellicce#1 di#779 animali#3"
"tipo della reception#Staff";"1";"1";"1";"tipo della reception";"N P N";"tipo#10 della#172 reception#34"
"ceck · in#Reservation/check-in/check-out";"1";"1";"1";"ceck · in";"R R P";"ceck#1 ·#63 in#482"
"qualità del servizio#unknown";"1";"1";"1";"qualita' del servizio";"N P N";"qualità#62 del#190 servizio#55"
"verdure e insatate#unknown";"1";"1";"1";"verdura e insatate";"N Q R";"verdure#4 e#1153 insatate#1"
"succo d' arancia#Breakfast";"1";"1";"1";"succo d' arancia";"N P N";"succo#1 d'#21 arancia#1"
"personale di sala#Restaurant";"1";"1";"1";"personale di sala";"N P N";"personale#125 di#779 sala#12"
"servizio al tavolo#Restaurant";"1";"1";"1";"servizio al tavolo";"N P N";"servizio#55 al#186 tavolo#2"
"vicinanza all' aeroporto#unknown";"1";"1";"1";"vicinanza all' aeroporto";"N P N";"vicinanza#13 all'#86 aeroporto#16"
"presonale del ristorante#Restaurant";"1";"1";"1";"presonale del ristorante";"G P N";"presonale#1 del#190 ristorante#51"
"zone in comune#unknown";"1";"1";"1";"zona in comune";"N P N";"zone#4 in#482 comune#7"
"ombrelloni in spiaggia#unknown";"1";"1";"1";"ombrellone in spiaggia";"N P N";"ombrelloni#4 in#482 spiaggia#36"
"piazza la lizza#unknown";"1";"1";"1";"piazza lo lizza";"N D R";"piazza#10 la#673 lizza#1"
"il lettino bimbo#unknown";"1";"1";"1";"lo lettino bimbo";"D N N";"il#544 lettino#2 bimbo#3"
"intorno al resort#unknown";"1";"1";"1";"intorno al resort";"N P R";"intorno#4 al#186 resort#11"
"fermate dei tram#unknown";"1";"1";"1";"fermata dei tram";"N P N";"fermate#3 dei#76 tram#9"
"ventilatore a pale#Facilities";"1";"1";"1";"ventilatore a pala";"N P N";"ventilatore#3 a#443 pale#2"
"zone del centro#unknown";"1";"1";"1";"zona del centro";"N P N";"zone#4 del#190 centro#81"
"uno dei campeggi#unknown";"1";"1";"1";"uno dei campeggio";"Q P N";"uno#26 dei#76 campeggi#1"
"massaggio al cioccolato#unknown";"1";"1";"1";"massaggio al cioccolato";"N P N";"massaggio#1 al#186 cioccolato#2"
"posizione nel verde#unknown";"1";"1";"1";"posizione nel verde";"N P N";"posizione#107 nel#101 verde#27"
"fermata dell' autobus#Transportation";"1";"1";"1";"fermata dell' autobus";"N P N";"fermata#15 dell'#62 autobus#6"
"buffet per colazione#Breakfast";"1";"1";"1";"buffet per colazione";"N P N";"buffet#28 per#479 colazione#117"
"molti altri ibis#unknown";"1";"1";"1";"molto altro ibis";"G G N";"molti#7 altri#19 ibis#6"
"un percorso benessere#unknown";"1";"1";"1";"uno percorso benessere";"D N N";"un#499 percorso#1 benessere#13"
"brioche al cioccolato#Breakfast";"1";"1";"1";"brioche al cioccolato";"N P N";"brioche#1 al#186 cioccolato#2"
"fermate di bus#Transportation";"1";"1";"1";"fermata di bus";"N P N";"fermate#3 di#779 bus#11"
"red light district#unknown";"1";"1";"1";"red light district";"R R N";"red#2 light#2 district#2"
"stanza da bagno#Bathroom";"1";"1";"1";"stanza da bagno";"N P N";"stanza#57 da#191 bagno#62"
"tocco di amorevolezza#unknown";"1";"1";"1";"tocco di amorevolezza";"N P N";"tocco#2 di#779 amorevolezza#1"
"staff del miniclub#unknown";"1";"1";"1";"staff del miniclub";"N P R";"staff#32 del#190 miniclub#7"
"numero delle camere#unknown";"1";"1";"1";"numero delle camera";"N P N";"numero#7 delle#59 camere#112"
"rapporto qualità prezzo.#Value-for-money";"1";"1";"1";"rapporto qualità prezzo.";"N Q N";"rapporto#27 qualità#62 prezzo.#1"
"frigo in camera#Facilities";"1";"1";"1";"frigo in camera";"N P N";"frigo#4 in#482 camera#96"
"funzionalità dei bagni#Bathroom";"1";"1";"1";"funzionalita' dei bagno";"N P N";"funzionalità#1 dei#76 bagni#20"
"rapporto qualità prezzi#Value-for-money";"1";"1";"1";"rapporto qualità prezzo";"N G N";"rapporto#27 qualità#62 prezzi#21"
"personale ai piani#Staff";"1";"1";"1";"personale ai piano";"G P N";"personale#125 ai#33 piani#11"
"aeroporto di fiumicino#unknown";"1";"1";"1";"aeroporto di fiumicino";"N P R";"aeroporto#16 di#779 fiumicino#1"
"band di ragazzi#unknown";"1";"1";"1";"band di ragazzo";"N P N";"band#1 di#779 ragazzi#10"
"fermata del metro#Transportation";"1";"1";"1";"fermata del metro";"N P N";"fermata#15 del#190 metro#18"
"teatro dell' opera#unknown";"1";"1";"1";"teatro dell' opera";"N P R";"teatro#3 dell'#62 opera#3"
"tassa di soggiorno#unknown";"1";"1";"1";"tassa di soggiorno";"N P N";"tassa#2 di#779 soggiorno#26"
"costo nolo biciclette#Facilities";"1";"1";"1";"costo nolo bicicletta";"N V N";"costo#3 nolo#1 biciclette#1"
"camera de luxe#Rooms";"1";"1";"1";"camera de luxe";"N P R";"camera#96 de#5 luxe#1"
"porzioni del cibo#unknown";"1";"1";"1";"porzione del cibo";"N P N";"porzioni#3 del#190 cibo#19"
"collegamento via bus#Transportation";"1";"1";"1";"collegamento via bus";"N N N";"collegamento#3 via#17 bus#11"
"connessione wi fi#Internet";"1";"1";"1";"connessione wi fi";"N N R";"connessione#8 wi#11 fi#11"
"linee di autobus#Transportation";"1";"1";"1";"linea di autobus";"N P N";"linee#3 di#779 autobus#6"
"raporto qualità prezzo#Value-for-money";"1";"1";"1";"raporto qualità prezzo";"N G N";"raporto#1 qualità#62 prezzo#69"
"vari centri commerciali#unknown";"1";"1";"1";"vario centro commerciale";"G N G";"vari#7 centri#6 commerciali#2"
"pulizia del bagno#Cleanliness";"1";"1";"1";"pulizia del bagno";"N P N";"pulizia#56 del#190 bagno#62"
"pub / ristorante#Restaurant";"1";"1";"1";"pub / ristorare";"N O V";"pub#5 /#34 ristorante#51"
"omaggio della direzione#unknown";"1";"1";"1";"omaggio della direzione";"N P N";"omaggio#2 della#172 direzione#2"
"piccolo spazio cucina#Rooms";"1";"1";"1";"piccolo spazio cucina";"G N N";"piccolo#38 spazio#7 cucina#28"
"accesso al mare#unknown";"1";"1";"1";"accesso al mare";"N P N";"accesso#9 al#186 mare#34"
"visitatori più giovani#unknown";"1";"1";"1";"visitatore piu' giovane";"N G N";"visitatori#1 più#84 giovani#7"
"downtown di vancouver#unknown";"1";"1";"1";"downtown di vancouver";"R P R";"downtown#4 di#779 vancouver#3"
"norcenni girasole club#unknown";"1";"1";"1";"norcenni girasole club";"R R N";"norcenni#1 girasole#1 club#5"
"portiere di notte#Staff";"1";"1";"1";"portiera di notte";"N P N";"portiere#2 di#779 notte#35"
"persone alla reception#Staff";"1";"1";"1";"persona alla reception";"N P R";"persone#21 alla#101 reception#34"
"centro di siena#unknown";"1";"1";"1";"centro di siena";"N P R";"centro#81 di#779 siena#9"
"punto di appoggio#unknown";"1";"1";"1";"punto di appoggio";"N P N";"punto#17 di#779 appoggio#6"
"muri delle stanze#Rooms";"1";"1";"1";"muro delle stanza";"N P N";"muri#2 delle#59 stanze#38"
"odore di pulito#Cleanliness";"1";"1";"1";"odore di pulito";"N P N";"odore#6 di#779 pulito#35"
"cattedrale di st.stefano#unknown";"1";"1";"1";"cattedrale di st.stefano";"N P R";"cattedrale#1 di#779 st.stefano#1"
"selezione di yogurth#Breakfast";"1";"1";"1";"selezione di yogurth";"N P N";"selezione#1 di#779 yogurth#1"
"van gogh museum#unknown";"1";"1";"1";"van gogh museum";"P R R";"van#1 gogh#1 museum#1"
"per le docce#unknown";"1";"1";"1";"per lo doccia";"P D N";"per#479 le#210 docce#7"
"rapporto qualità prezzo#Value-for-money";"0";"8";"10";"rapporto qualità prezzo";"N G N";"rapporto#27 qualità#62 prezzo#69"
"wi · fi#Internet";"0";"4";"8";"wi · fi";"R R R";"wi#11 ·#63 fi#11"
"centro di firenze#unknown";"0";"3";"4";"centro di firenze";"N P N";"centro#81 di#779 firenze#13"
"personale della reception#Staff";"0";"2";"4";"personale della reception";"N P R";"personale#125 della#172 reception#34"
"impianto di climatizzazione#unknown";"0";"2";"3";"impianto di climatizzazione";"N P N";"impianto#8 di#779 climatizzazione#3"
"king e martina#Staff";"0";"2";"3";"king e martina";"R Q R";"king#5 e#1153 martina#5"
"check · in#Reservation/check-in/check-out";"0";"2";"7";"check · in";"N R P";"check#13 ·#63 in#482"
"buffet della colazione#Breakfast";"0";"2";"4";"buffet della colazione";"N P N";"buffet#28 della#172 colazione#117"
"staff del ristorante#Staff";"0";"2";"3";"staff del ristorante";"N P N";"staff#32 del#190 ristorante#51"
"tutto il personale#Staff";"0";"2";"7";"tutto lo personale";"G D N";"tutto#90 il#544 personale#125"
"centro di heraklion#unknown";"0";"1";"2";"centro di heraklion";"N P R";"centro#81 di#779 heraklion#2"
"vista sul lago#unknown";"0";"1";"3";"vedere sul lago";"V P N";"vista#61 sul#39 lago#13"
"cortesia del personale#Staff";"0";"1";"2";"cortesia del personale";"N P G";"cortesia#18 del#190 personale#125"
"piscina all' aperto#Swimming pool";"0";"1";"4";"piscina all' aprire";"N P V";"piscina#75 all'#86 aperto#8"
"dimensione delle camere#Rooms";"0";"1";"2";"dimensione delle camera";"N P N";"dimensione#2 delle#59 camere#112"
"b & b#unknown";"0";"1";"13";"b &amp; b";"N O N";"b#27 &#17 b#27"
"odore di muffa#Cleanliness";"0";"1";"2";"odore di muffa";"N P N";"odore#6 di#779 muffa#4"
"base di appoggio#unknown";"0";"1";"2";"base di appoggio";"N P N";"base#5 di#779 appoggio#6"
"quella per bambini#Swimming pool";"0";"1";"2";"quella per bambino";"Q P N";"quella#21 per#479 bambini#33"
"attenzione al cliente#unknown";"0";"1";"3";"attenzione al cliente";"N P N";"attenzione#12 al#186 cliente#10"
"da piazza dam#unknown";"0";"1";"2";"da piazza dam";"P N R";"da#191 piazza#10 dam#3"
"disponibilità del personale#Staff";"0";"1";"2";"disponibilita' del personale";"N P N";"disponibilità#13 del#190 personale#125"
"qualità dei servizi#unknown";"0";"1";"2";"qualità dei servizio";"Q P N";"qualità#62 dei#76 servizi#41"
"stazione della metropolitana#Transportation";"0";"1";"2";"stazione della metropolitana";"N P N";"stazione#26 della#172 metropolitana#13"
"colazione a buffet#Breakfast";"0";"1";"3";"colazione a buffet";"N P N";"colazione#117 a#443 buffet#28"
"fermata della metropolitana#Transportation";"0";"1";"2";"fermata della metropolitana";"N P N";"fermata#15 della#172 metropolitana#13"
"cambiare un lampadina#unknown";"0";"1";"3";"cambiare uno lampadina";"V D R";"cambiare#5 un#499 lampadina#3"
"staff del ristorante#Restaurant";"0";"1";"3";"staff del ristorante";"N P N";"staff#32 del#190 ristorante#51"
"succhi di frutta#unknown";"0";"1";"2";"succhio di frutta";"N P N";"succhi#4 di#779 frutta#12"
"cortesia del personale#unknown";"0";"1";"2";"cortesia del personale";"N P G";"cortesia#18 del#190 personale#125"
"staff di cucina#Restaurant";"0";"1";"2";"staff di cucina";"N P N";"staff#32 di#779 cucina#28"
"qualità / prezzo#Value-for-money";"0";"1";"7";"qualita' / prezzare";"N O V";"qualità#62 /#34 prezzo#69"
"stazione della metropolitana#unknown";"0";"1";"2";"stazione della metropolitana";"N P N";"stazione#26 della#172 metropolitana#13"
"bar della piscina#unknown";"0";"1";"2";"bar della piscina";"N P N";"bar#23 della#172 piscina#75"
"centro del paese#unknown";"0";"1";"2";"centro del paese";"N P N";"centro#81 del#190 paese#9"
"organizzazione in generale#unknown";"0";"1";"2";"organizzazione in generale";"N P N";"organizzazione#4 in#482 generale#8"
"hotel royal court#unknown";"0";"1";"2";"hotel royal court";"N R R";"hotel#288 royal#2 court#2"
"per il resto#unknown";"0";"1";"7";"per lo resto";"P D N";"per#479 il#544 resto#13"
"qualità · prezzo#Value-for-money";"0";"1";"3";"qualita' · prezzo";"R G N";"qualità#62 ·#63 prezzo#69"
"piscina all' aperto#unknown";"0";"1";"4";"piscina all' aprire";"N P V";"piscina#75 all'#86 aperto#8"
"qualità del cibo#Breakfast";"0";"1";"3";"qualita' del cibo";"N P N";"qualità#62 del#190 cibo#19"
"rapporto qualità · prezzo#Value-for-money";"1";"2";"2";"rapporto qualita' · prezzare";"N G O N";"rapporto#27 qualità#62 ·#63 prezzo#69"
"internet wi · fi#Internet";"1";"2";"2";"internet wi · fi";"R G R R";"internet#19 wi#11 ·#63 fi#11"
"check in ed out#Reservation/check-in/check-out";"1";"2";"2";"check in ed out";"N P Q G";"check#13 in#482 ed#110 out#6"
"albergo "" a ore#unknown";"1";"1";"1";"albergo &quot; a ore";"R O P N";"albergo#76 ""#76 a#443 ore#8"
"rapporto prezzo / qualità#Value-for-money";"1";"1";"1";"rapporto prezzo / qualità";"G N O G";"rapporto#27 prezzo#69 /#34 qualità#62"
"rapporto qualità e prezzo#Transportation";"1";"1";"1";"rapporto qualita' e prezzo";"N R Q N";"rapporto#27 qualità#62 e#1153 prezzo#69"
"la famiglia dei titolari#Staff";"1";"1";"1";"lo famiglia dei titolare";"D N P N";"la#673 famiglia#17 dei#76 titolari#2"
"sala per la colazione#unknown";"1";"1";"1";"sala per lo colazione";"N P D N";"sala#12 per#479 la#673 colazione#117"
"centro con piscina calda#Swimming pool";"1";"1";"1";"centro con piscina caldo";"N P N G";"centro#81 con#352 piscina#75 calda#6"
"2 linee di metropolitana#Transportation";"1";"1";"1";"2 linea di metropolitana";"G N P N";"2#39 linee#3 di#779 metropolitana#13"
"una fermata della sbahn#unknown";"1";"1";"1";"uno fermata della sbahn";"D N P R";"una#308 fermata#15 della#172 sbahn#1"
"la pulizia degli ambienti#Cleanliness";"1";"1";"1";"lo pulizia degli ambiente";"D N P N";"la#673 pulizia#56 degli#22 ambienti#6"
"le regole della piscina#Swimming pool";"1";"1";"1";"lo regola della piscina";"D N P N";"le#210 regole#1 della#172 piscina#75"
"spazio per le valigie#unknown";"1";"1";"1";"spazio per lo valigia";"N P D N";"spazio#7 per#479 le#210 valigie#1"
"famiglie con bambini piccoli#unknown";"1";"1";"1";"famiglia con bambino piccolo";"N P N G";"famiglie#17 con#352 bambini#33 piccoli#16"
"quartiere a luci rosse#unknown";"1";"1";"1";"quartiere a luce rosso";"N P N G";"quartiere#6 a#443 luci#4 rosse#2"
"permesso "" di fumare#unknown";"1";"1";"1";"permesso &quot; di fumare";"N O P V";"permesso#1 ""#76 di#779 fumare#3"
"principali luoghi della città#unknown";"1";"1";"1";"principale luogo della citta'";"N N P N";"principali#5 luoghi#7 della#172 città#46"
"camibio asciugamani e lenzuola#unknown";"1";"1";"1";"camibio asciugamano e lenzuolo";"N R Q N";"camibio#1 asciugamani#6 e#1153 lenzuola#5"
"chi ha problemi alimentari#unknown";"1";"1";"1";"chi avere problema alimentare";"Q V N G";"chi#54 ha#63 problemi#10 alimentari#2"
"un piccolo balconcino privato#Rooms";"1";"1";"1";"uno piccolo balconcino privare";"D N G V";"un#499 piccolo#38 balconcino#1 privato#2"
"ospitalità del titolare emanuele#Staff";"1";"1";"1";"ospitalita' del titolare emanuele";"N P N R";"ospitalità#2 del#190 titolare#2 emanuele#9"
"piscina da 50 metri#Swimming pool";"1";"1";"1";"piscina da 50 metro";"N P G N";"piscina#75 da#191 50#3 metri#17"
"fermata bastille linea 1#Transportation";"1";"1";"1";"fermata bastille linea 1";"N R G N";"fermata#15 bastille#1 linea#5 1#8"
"rispetto della quiete pubblica#unknown";"1";"1";"1";"rispetto della quiete pubblico";"N P N G";"rispetto#9 della#172 quiete#3 pubblica#1"
"animazione per gli adulti#unknown";"1";"1";"1";"animazione per lo adulto";"N P D N";"animazione#16 per#479 gli#38 adulti#7"
"in centro a parigi#unknown";"1";"1";"1";"in centro a parigi";"P N P R";"in#482 centro#81 a#443 parigi#15"
"la realtà del resort#unknown";"1";"1";"1";"lo realta' del resort";"D R P R";"la#673 realtà#6 del#190 resort#11"
"cucina per le mamme#Restaurant";"1";"1";"1";"cucina per lo mamma";"N P D N";"cucina#28 per#479 le#210 mamme#2"
"un pò di rinnovamento#unknown";"1";"1";"1";"uno pò di rinnovamento";"D N P N";"un#499 pò#24 di#779 rinnovamento#2"
"chi vuol spendere poco#unknown";"1";"1";"1";"chi vuol spendere poco";"Q V V A";"chi#54 vuol#4 spendere#6 poco#31"
"tutti i comfort necessari#unknown";"1";"1";"1";"tutto lo comfort necessario";"G D N G";"tutti#70 i#192 comfort#6 necessari#3"
"raggiungere comodamente il centro#unknown";"1";"1";"1";"raggiungere comodamente lo centro";"V A D N";"raggiungere#14 comodamente#3 il#544 centro#81"
"piscina con acqua marina#Swimming pool";"1";"1";"1";"piscina con acqua marina";"N P N N";"piscina#75 con#352 acqua#17 marina#6"
"del bar al mare#unknown";"1";"1";"1";"del bar al mare";"P N P N";"del#190 bar#23 al#186 mare#34"
"autobus per l' aeroporto#Transportation";"1";"1";"1";"autobus per lo aeroporto";"N P D N";"autobus#6 per#479 l'#275 aeroporto#16"
"servizio wi · fi#Internet";"1";"1";"1";"servizio wi · fi";"N N R R";"servizio#55 wi#11 ·#63 fi#11"
"il centro di amsterdam#unknown";"1";"1";"1";"lo centro di amsterdam";"D N P R";"il#544 centro#81 di#779 amsterdam#5"
"mangiare anche in piscina#unknown";"1";"1";"1";"mangiare anche in piscina";"N Q P N";"mangiare#7 anche#160 in#482 piscina#75"
"quotidiani nazionali in omaggio#unknown";"1";"1";"1";"quotidiano nazionale in omaggio";"R G P N";"quotidiani#1 nazionali#1 in#482 omaggio#2"
"tutti i confort possibili#unknown";"1";"1";"1";"tutto lo confort possibile";"G D N G";"tutti#70 i#192 confort#8 possibili#2"
"piazza più bella di#unknown";"1";"1";"1";"piazza piu' bello di";"N G G P";"piazza#10 più#84 bella#52 di#779"
"servizi come la navetta#Facilities";"1";"1";"1";"servizio come lo navetta";"N Q D N";"servizi#41 come#97 la#673 navetta#21"
"chi viaggia con bambini#unknown";"1";"1";"1";"chi viaggiare con bambino";"Q V P N";"chi#54 viaggia#3 con#352 bambini#33"
"intrattenimenti di vario tipo#unknown";"1";"1";"1";"intrattenimento di vario tipo";"R P G N";"intrattenimenti#1 di#779 vario#2 tipo#10"
"attività di ogni genere#unknown";"1";"1";"1";"attivita' di ogni genere";"N P G N";"attività#11 di#779 ogni#37 genere#6"
"miniclub durante i pasti#unknown";"1";"1";"1";"miniclub durante lo pasto";"N P D N";"miniclub#7 durante#10 i#192 pasti#5"
"connessione internet wi fi#Internet";"1";"1";"1";"connessione internet wi fi";"N R G R";"connessione#8 internet#19 wi#11 fi#11"
"la stazione dei treni#Transportation";"1";"1";"1";"lo stazione dei treno";"D N P N";"la#673 stazione#26 dei#76 treni#2"
"cenone di fine anno#Restaurant";"1";"1";"1";"cenone di fine anno";"N P G N";"cenone#1 di#779 fine#12 anno#25"
"una delle stazioni ferroviarie#unknown";"1";"1";"1";"una delle stazione ferroviario";"Q P N G";"una#308 delle#59 stazioni#4 ferroviarie#2"
"rapporto qualita ' prezzo#Value-for-money";"1";"1";"1";"rapporto qualita ' prezzo";"N N Q N";"rapporto#27 qualita#6 '#185 prezzo#69"
"un laghetto di pesca#unknown";"1";"1";"1";"uno laghetto di pesca";"D N P N";"un#499 laghetto#1 di#779 pesca#1"
"rete di trasporti cittadina#Transportation";"1";"1";"1";"rete di trasporto cittadino";"N P N N";"rete#3 di#779 trasporti#2 cittadina#1"
"mura del borgo medioevale#unknown";"1";"1";"1";"mura del borgo medioevale";"N P N G";"mura#2 del#190 borgo#8 medioevale#3"
"il riscaldamento dell' appartamento#unknown";"1";"1";"1";"lo riscaldamento dell' appartamento";"D N P N";"il#544 riscaldamento#3 dell'#62 appartamento#8"
"pasta al ristorante interno#Restaurant";"1";"1";"1";"pasta al ristorante interno";"N P N G";"pasta#2 al#186 ristorante#51 interno#20"
"zona reception / hall#unknown";"1";"1";"1";"zona reception / hall";"N N O N";"zona#43 reception#34 /#34 hall#15"
"buone opportunità di svago#unknown";"1";"1";"1";"buono opportunita' di svago";"G N P N";"buone#8 opportunità#3 di#779 svago#3"
"la vista dal terrazzo#unknown";"1";"1";"1";"lo vedere dal terrazzo";"D V P N";"la#673 vista#61 dal#85 terrazzo#1"
"maggior parte dei clienti#unknown";"1";"1";"1";"maggior parte dei cliente";"G N P N";"maggior#1 parte#24 dei#76 clienti#16"
"soddisfare le mie richieste#unknown";"1";"1";"1";"soddisfare lo mio richiesta";"V D G N";"soddisfare#4 le#210 mie#1 richieste#1"
"metro place de clichy#unknown";"1";"1";"1";"metro place de clichy";"N R P R";"metro#18 place#1 de#5 clichy#1"
"upgrade a una suite#unknown";"1";"1";"1";"upgrade a uno suite";"N P D N";"upgrade#4 a#443 una#308 suite#5"
"attraversamento dell' area casinò#unknown";"1";"1";"1";"attraversamento dell' area casino'";"N P N N";"attraversamento#1 dell'#62 area#5 casinò#2"
"alloggio sopra di noi#unknown";"1";"1";"1";"alloggiare sopra di noi";"V N P Q";"alloggio#2 sopra#4 di#779 noi#37"
"basilica del sacre coeur#unknown";"1";"1";"1";"basilica del sacre coeur";"N P R R";"basilica#1 del#190 sacre#1 coeur#1"
"quello all' ultimo piano#Restaurant";"1";"1";"1";"quello all' ultimo piano";"G P G N";"quello#15 all'#86 ultimo#7 piano#32"
"posizione sul lungomare pedonale#unknown";"1";"1";"1";"posizione sul lungomare pedonale";"N P N G";"posizione#107 sul#39 lungomare#1 pedonale#3"
"zona "" teatro ""#unknown";"1";"1";"1";"zona &quot; teatro &quot;";"N O N O";"zona#43 ""#76 teatro#3 ""#76"
"rapporto qualità / prezzo#Value-for-money";"0";"4";"5";"rapporto qualita' / prezzo";"N N O N";"rapporto#27 qualità#62 /#34 prezzo#69"
"la qualità del cibo#Restaurant";"0";"2";"3";"lo qualita' del cibo";"D N P N";"la#673 qualità#62 del#190 cibo#19"
"emanuele , il proprietario#Staff";"0";"2";"3";"emanuele , lo proprietario";"R O D N";"emanuele#9 ,#1482 il#544 proprietario#10"
"di tutto il personale#Staff";"0";"1";"5";"di tutto lo personale";"P G D G";"di#779 tutto#90 il#544 personale#125"
"cibo proposto al buffet#Restaurant";"0";"1";"2";"cibo proporre al buffet";"N V P N";"cibo#19 proposto#2 al#186 buffet#28"
"problema con la cassaforte#Facilities";"0";"1";"2";"problema con lo cassaforte";"N P D N";"problema#11 con#352 la#673 cassaforte#5"
"la colazione a buffet#Breakfast";"0";"1";"2";"lo colazione a buffet";"D N P N";"la#673 colazione#117 a#443 buffet#28"
"sicurezza nell' accesso alle camere#unknown";"1";"1";"1";"sicurezza nell' accesso alle camera";"N P N P N";"sicurezza#4 nell'#16 accesso#9 alle#49 camere#112"
"sistema di trasporto di parigi#Transportation";"1";"1";"1";"sistema di trasporto di parigi";"N P N P R";"sistema#3 di#779 trasporto#1 di#779 parigi#15"
"offerta degli agritrusmi della zona#unknown";"1";"1";"1";"offerta degli agritrusmi della zona";"N P N P N";"offerta#12 degli#22 agritrusmi#1 della#172 zona#43"
"capolinea port orleans della metro#Transportation";"1";"1";"1";"capolinea port orleans della metro";"N R R P N";"capolinea#3 port#1 orleans#2 della#172 metro#18"
"tutto quello che abbiamo mangiato#Restaurant";"1";"1";"1";"tutto quello che avere mangiare";"A Q Q V V";"tutto#90 quello#15 che#374 abbiamo#83 mangiato#4"
"subito dopo la baby dance#unknown";"1";"1";"1";"subito dopo lo baby dance";"A P D N N";"subito#7 dopo#25 la#673 baby#4 dance#4"
"una vera e propria hall#Interior/exterior";"1";"1";"1";"uno vera e proprio hall";"D N Q G N";"una#308 vera#2 e#1153 propria#2 hall#15"
"il trenino per i piccoli#unknown";"1";"1";"1";"lo trenino per lo piccolo";"D N P D G";"il#544 trenino#7 per#479 i#192 piccoli#16"
"spazi di tranquillità e benessere#unknown";"1";"1";"1";"spazio di tranquillita' e benessere";"N P R Q N";"spazi#7 di#779 tranquillità#16 e#1153 benessere#13"
"wireless in tutte le stanze#Internet";"1";"1";"1";"wireless in tutto lo stanza";"N P G D N";"wireless#3 in#482 tutte#25 le#210 stanze#38"
