"target#aspect";"ratio";"RelatFreq";"OverallFreq";"lemmas";"postags";"FreqWords"
"die kinderbetreuung#Facilities";"1";"1";"1";"die Kinderbetreuung";"D N";"die#750 kinderbetreuung#1"
"direkte meerblick#Location";"1";"1";"1";"direkt Meerblick";"G N";"direkte#4 meerblick#13"
"alles andere#unknown";"1";"1";"1";"alle andere";"Q Q";"alles#87 andere#13"
"die kleiderablage#Interior/exterior";"1";"1";"1";"die Kleiderablage";"D O";"die#750 kleiderablage#1"
"die parkgebühren#Car parking";"1";"1";"1";"die Parkgebühr";"D N";"die#750 parkgebühren#2"
"die abnutzungserscheinungen#unknown";"1";"1";"1";"die Abnutzungserscheinung";"D N";"die#750 abnutzungserscheinungen#1"
"die bowlingbahn#Facilities";"1";"1";"1";"die Bowlingbahn";"D O";"die#750 bowlingbahn#1"
"die fugen#Bathroom";"1";"1";"1";"die Fuge";"D N";"die#750 fugen#1"
"den duschkopf#Bathroom";"1";"1";"1";"die Duschkopf";"D N";"den#246 duschkopf#3"
"das reservierungspersonal#Staff";"1";"1";"1";"die Reservierungspersonal";"D O";"das#752 reservierungspersonal#1"
"im schrank#unknown";"1";"1";"1";"in Schrank";"P N";"im#289 schrank#6"
"lounge couveé#Facilities";"1";"1";"1";"Lounge Couveé";"O O";"lounge#9 couveé#1"
"einer lampe#unknown";"1";"1";"1";"eine Lampe";"D N";"einer#49 lampe#2"
"steilen innentreppen#Interior/exterior";"1";"1";"1";"steil Innentreppe";"G N";"steilen#2 innentreppen#1"
"ein bus#Transportation";"1";"1";"1";"eine Bus";"D N";"ein#331 bus#12"
"der komfort#unknown";"1";"1";"1";"die Komfort";"D N";"der#589 komfort#8"
"das casino#Facilities";"1";"1";"1";"die Casino";"D N";"das#752 casino#2"
"das animationsteam#Facilities";"1";"1";"1";"die Animationsteam";"D O";"das#752 animationsteam#2"
"den hag#Location";"1";"1";"1";"die Hag";"D O";"den#246 hag#1"
"der geschmack#unknown";"1";"1";"1";"die Geschmack";"D N";"der#589 geschmack#8"
"der ruhe#Noisiness";"1";"1";"1";"die Ruhe";"D N";"der#589 ruhe#6"
"einem hotel#unknown";"1";"1";"1";"eine Hotel";"D N";"einem#90 hotel#612"
"das preisleistungsverhältnis#Value-for-money";"1";"1";"1";"die preisleistungsverhältnis";"D O";"das#752 preisleistungsverhältnis#2"
"das verhältnis#unknown";"1";"1";"1";"die Verhältnis";"D N";"das#752 verhältnis#8"
"die fernseher#Facilities";"1";"1";"1";"die Fernseher";"D N";"die#750 fernseher#9"
"die essensqualität#Restaurant";"1";"1";"1";"die Essensqualität";"D O";"die#750 essensqualität#1"
"an ablageflächen#unknown";"1";"1";"1";"an Ablagefläche";"P N";"an#138 ablageflächen#1"
"dem verkehr#unknown";"1";"1";"1";"die Verkehr";"D N";"dem#161 verkehr#1"
"ds zimmer#Rooms";"1";"1";"1";"ds Zimmer";"O N";"ds#1 zimmer#322"
"der abfluss#Bathroom";"1";"1";"1";"die Abfluss";"D N";"der#589 abfluss#1"
"reines zweckhotel#unknown";"1";"1";"1";"rein Zweckhotel";"G O";"reines#4 zweckhotel#1"
"2 wohnungen#unknown";"1";"1";"1";"2 Wohnung";"O N";"2#56 wohnungen#2"
"das gewünschte#unknown";"1";"1";"1";"die Gewünschte";"D N";"das#752 gewünschte#1"
"der teppichboden#Interior/exterior";"1";"1";"1";"die Teppichboden";"D N";"der#589 teppichboden#4"
"das quartier#Location";"1";"1";"1";"die Quartier";"D N";"das#752 quartier#1"
"der rezeptionist#unknown";"1";"1";"1";"die Rezeptionist";"D O";"der#589 rezeptionist#1"
"nach amsterdam#Location";"1";"1";"1";"nach Amsterdam";"P R";"nach#79 amsterdam#6"
"der ruheraum#Facilities";"1";"1";"1";"die Ruheraum";"D N";"der#589 ruheraum#1"
"von allem#unknown";"1";"1";"1";"von Allem";"P O";"von#164 allem#26"
"des servicepersonals#Staff";"1";"1";"1";"die Servicepersonal";"D N";"des#98 servicepersonals#1"
"unsere räumlichkeiten#Rooms";"1";"1";"1";"unser Räumlichkeit";"Q N";"unsere#11 räumlichkeiten#2"
"alkoholfreie getränke#unknown";"1";"1";"1";"alkoholfrei Getränk";"G N";"alkoholfreie#1 getränke#10"
"swimup suite#Rooms";"1";"1";"1";"SwimUp Suite";"O N";"swimup#1 suite#10"
"das zentrum#unknown";"1";"1";"1";"die Zentrum";"D N";"das#752 zentrum#12"
"die putzfrauen#Cleanliness";"1";"1";"1";"die Putzfrau";"D N";"die#750 putzfrauen#1"
"die empfangshalle#Reservation/check-in/check-out";"1";"1";"1";"die Empfangshalle";"D N";"die#750 empfangshalle#2"
"zimmer etc#Rooms";"1";"1";"1";"zimmern etc.";"V A";"zimmer#322 etc#2"
"der gesamteindruck#unknown";"1";"1";"1";"die Gesamteindruck";"Q N";"der#589 gesamteindruck#2"
"den betten#Beds";"1";"1";"1";"die Bett|Betten";"D N";"den#246 betten#15"
"den schlüssel#Facilities";"1";"1";"1";"die Schlüssel";"D N";"den#246 schlüssel#2"
"warme wasser#Bathroom";"1";"1";"1";"warm Wasser";"G N";"warme#2 wasser#15"
"manchen stellen#unknown";"1";"1";"1";"manche Stelle|Stellen";"Q N";"manchen#1 stellen#7"
"unsrer behausung#Rooms";"1";"1";"1";"unser Behausung";"Q N";"unsrer#1 behausung#1"
"einen kurztripp#unknown";"1";"1";"1";"eine Kurztripp";"D O";"einen#116 kurztripp#1"
"seelenloser neubau#unknown";"1";"1";"1";"seelenloser Neubau";"G N";"seelenloser#1 neubau#1"
"ein esstisch#unknown";"1";"1";"1";"eine Esstisch";"D N";"ein#331 esstisch#1"
"die zimmertür#Rooms";"1";"1";"1";"die Zimmertür";"D N";"die#750 zimmertür#2"
"eine kaffeemaschine#Facilities";"1";"1";"1";"eine Kaffeemaschine";"D N";"eine#166 kaffeemaschine#3"
"1. eindruck#unknown";"1";"1";"1";"1. Eindruck";"G N";"1.#7 eindruck#18"
"der hotelanlage#unknown";"1";"1";"1";"die Hotelanlage";"D N";"der#589 hotelanlage#16"
"paris innenstadt#Transportation";"1";"1";"1";"Paris Innenstadt";"R N";"paris#17 innenstadt#9"
"am weinglas#unknown";"1";"1";"1";"an Weinglas";"P N";"am#124 weinglas#1"
"die silberfische#unknown";"1";"1";"1";"die Silberfisch";"D N";"die#750 silberfische#2"
"alle dichtungen#unknown";"1";"1";"1";"alle Dichtung";"Q N";"alle#44 dichtungen#1"
"der poolbereich#Swimming pool";"1";"1";"1";"die Poolbereich";"D O";"der#589 poolbereich#3"
"die duschmöglichkeiten#Bathroom";"1";"1";"1";"die Duschmöglichkeit";"D N";"die#750 duschmöglichkeiten#1"
"die parkgarage#Car parking";"1";"1";"1";"die Parkgarage";"D N";"die#750 parkgarage#1"
"der flur#Interior/exterior";"1";"1";"1";"die Flur";"D N";"der#589 flur#3"
"die eisbecher#Restaurant";"1";"1";"1";"die Eisbecher";"D N";"die#750 eisbecher#1"
"viele details#unknown";"1";"1";"1";"viele Detail";"Q N";"viele#46 details#3"
"das fahrzeug#unknown";"1";"1";"1";"die Fahrzeug";"D N";"das#752 fahrzeug#3"
"die schrankküche#unknown";"1";"1";"1";"die Schrankküche";"D O";"die#750 schrankküche#1"
"der austattung#Facilities";"1";"1";"1";"die Austattung";"D O";"der#589 austattung#2"
"beach albatros#unknown";"1";"1";"1";"Beach Albatros";"O N";"beach#12 albatros#1"
"der eingangsbereich#Reservation/check-in/check-out";"1";"1";"1";"die Eingangsbereich";"D N";"der#589 eingangsbereich#5"
"viel besseres#unknown";"1";"1";"1";"viele gut";"Q G";"viel#38 besseres#2"
"der putz#Interior/exterior";"1";"1";"1";"die Putz";"D N";"der#589 putz#1"
"ein pizzabäcker#unknown";"1";"1";"1";"eine Pizzabäcker";"D N";"ein#331 pizzabäcker#1"
"die terrasse#Facilities";"1";"1";"1";"die Terrasse";"D N";"die#750 terrasse#10"
"der zusatz#unknown";"1";"1";"1";"die Zusatz";"D N";"der#589 zusatz#2"
"executive zimmer#Rooms";"1";"1";"1";"Executive Zimmer";"O R";"executive#4 zimmer#322"
"die skistiefel#unknown";"1";"1";"1";"die Skistiefel";"D N";"die#750 skistiefel#1"
"im waschbecken#Bathroom";"1";"1";"1";"in Waschbecken";"P N";"im#289 waschbecken#4"
"loro park#unknown";"1";"1";"1";"Loro Park";"O N";"loro#1 park#5"
"rest russisch#unknown";"1";"1";"1";"Rest russisch";"N G";"rest#3 russisch#3"
"die hotelbesitzerin#Staff";"1";"1";"1";"die Hotelbesitzerin";"D N";"die#750 hotelbesitzerin#1"
"der frühstücksrau#Staff";"1";"1";"1";"die Frühstücksrau";"D O";"der#589 frühstücksrau#1"
"sein service#unknown";"1";"1";"1";"sein Service";"Q N";"sein#38 service#49"
"der empfangsbereich#Interior/exterior";"1";"1";"1";"die Empfangsbereich";"D N";"der#589 empfangsbereich#2"
"der speisesaal#Restaurant";"1";"1";"1";"die Speisesaal";"D N";"der#589 speisesaal#3"
"auch essen#Restaurant";"1";"1";"1";"auch Essen";"A N";"auch#244 essen#56"
"der sauberkeit#Cleanliness";"1";"1";"1";"die Sauberkeit";"D N";"der#589 sauberkeit#39"
"die auswahlt#Restaurant";"1";"1";"1";"die Auswahlt";"D O";"die#750 auswahlt#1"
"die frühstücksauswahl#Breakfast";"1";"1";"1";"die Frühstücksauswahl";"D O";"die#750 frühstücksauswahl#1"
"wlan verbindung#Internet";"1";"1";"1";"Wlan Verbindung";"O N";"wlan#12 verbindung#6"
"es überall#unknown";"1";"1";"1";"es überall";"Q A";"es#346 überall#15"
"wirklich willkommen#unknown";"1";"1";"1";"wirklich willkommen";"G G";"wirklich#52 willkommen#1"
"vier telephonate#unknown";"1";"1";"1";"vier Telephonate";"O O";"vier#6 telephonate#1"
"das frühstücksbuffett#Breakfast";"1";"1";"1";"die Frühstücksbuffett";"D O";"das#752 frühstücksbuffett#1"
"eine treppe#Interior/exterior";"1";"1";"1";"eine Treppe";"D N";"eine#166 treppe#3"
"alle badeinrichtungen#Bathroom";"1";"1";"1";"alle Badeinrichtungen";"Q O";"alle#44 badeinrichtungen#1"
"in amsterdam#unknown";"1";"1";"1";"in Amsterdam";"P R";"in#523 amsterdam#6"
"deren anstriche#unknown";"1";"1";"1";"die Anstrich";"Q N";"deren#3 anstriche#1"
"die naßzelle#Bathroom";"1";"1";"1";"die Nasszelle";"D N";"die#750 naßzelle#1"
"motel one#unknown";"1";"1";"1";"Motel One";"N O";"motel#2 one#2"
"eine busstation#unknown";"1";"1";"1";"eine Busstation";"D N";"eine#166 busstation#1"
"shopping center#unknown";"1";"1";"1";"shopping Center";"O R";"shopping#3 center#2"
"den möbeln#Interior/exterior";"1";"1";"1";"die Möbel";"D N";"den#246 möbeln#2"
"beide vorgänge#unknown";"1";"1";"1";"beide Vorgang";"Q N";"beide#3 vorgänge#1"
"kurzurlaub angetreten#unknown";"1";"1";"1";"Kurzurlaub antreten";"N V";"kurzurlaub#7 angetreten#1"
"der wandschrank#Facilities";"1";"1";"1";"die Wandschrank";"D N";"der#589 wandschrank#1"
"angekündigtes comedy#Facilities";"1";"1";"1";"angekündigt Comedy";"G N";"angekündigtes#1 comedy#1"
"eine küchenzeile#Facilities";"1";"1";"1";"eine Küchenzeile";"D N";"eine#166 küchenzeile#2"
"ein buffet#Breakfast";"1";"1";"1";"eine Buffet";"D N";"ein#331 buffet#9"
"einen tempel#unknown";"1";"1";"1";"eine Tempel";"D N";"einen#116 tempel#2"
"die hotelküche#Restaurant";"1";"1";"1";"die Hotelküche";"D N";"die#750 hotelküche#1"
"die teppiche#Interior/exterior";"1";"1";"1";"die Teppich";"D N";"die#750 teppiche#4"
"alle bungalows#unknown";"1";"1";"1";"alle Bungalow";"Q N";"alle#44 bungalows#3"
"der wand#unknown";"1";"1";"1";"die Wand";"D N";"der#589 wand#3"
"ein traumhotel#unknown";"1";"1";"1";"eine Traumhotel";"D O";"ein#331 traumhotel#1"
"ein arbeiter#Staff";"1";"1";"1";"eine Arbeiter";"D N";"ein#331 arbeiter#1"
"die außenanlagen#unknown";"1";"1";"1";"die Außenanlage";"D N";"die#750 außenanlagen#1"
"einen höhenunterscheid#unknown";"1";"1";"1";"eine Höhenunterscheid";"D O";"einen#116 höhenunterscheid#1"
"am ankunftsabend#unknown";"1";"1";"1";"an Ankunftsabend";"P O";"am#124 ankunftsabend#1"
"das frottee#Bathroom";"1";"1";"1";"die Frottee";"D N";"das#752 frottee#2"
"die amaturen#Interior/exterior";"1";"1";"1";"die Amaturen";"D O";"die#750 amaturen#1"
"die mülleimer#unknown";"1";"1";"1";"die Mülleimer";"D N";"die#750 mülleimer#1"
"das desing#unknown";"1";"1";"1";"die Desing";"D O";"das#752 desing#1"
"die fernbedienung#unknown";"1";"1";"1";"die Fernbedienung";"D N";"die#750 fernbedienung#2"
"denen einige#unknown";"1";"1";"1";"die einige";"Q Q";"denen#10 einige#14"
"stolzen zimmerpreis#unknown";"1";"1";"1";"stolz Zimmerpreis";"G N";"stolzen#1 zimmerpreis#5"
"diesem fall#unknown";"1";"1";"1";"dies Fall";"Q N";"diesem#35 fall#22"
"das ambiente#unknown";"1";"1";"1";"die Ambiente";"D N";"das#752 ambiente#9"
"warmes buffet#Restaurant";"1";"1";"1";"warm Buffet";"G N";"warmes#2 buffet#9"
"die hotelbar#Facilities";"1";"1";"1";"die Hotelbar";"D N";"die#750 hotelbar#3"
"dazugehörige professionalität#unknown";"1";"1";"1";"dazugehörig Professionalität";"G N";"dazugehörige#1 professionalität#1"
"diese anlage#unknown";"1";"1";"1";"dies Anlage";"Q N";"diese#24 anlage#64"
"der hauptanteil#unknown";"1";"1";"1";"die Hauptanteil";"D N";"der#589 hauptanteil#1"
"den spelbereichen#Facilities";"1";"1";"1";"die Spelbereichen";"D O";"den#246 spelbereichen#1"
"die poolbar#Swimming pool";"1";"1";"1";"die Poolbar";"D O";"die#750 poolbar#2"
"das hotel#unknown";"0";"136";"211";"die Hotel";"D N";"das#752 hotel#612"
"die zimmer#Rooms";"0";"45";"59";"die Zimmer";"D N";"die#750 zimmer#322"
"das frühstück#Breakfast";"0";"37";"49";"die Frühstück";"D N";"das#752 frühstück#149"
"das zimmer#Rooms";"0";"32";"47";"die Zimmer";"D N";"das#752 zimmer#322"
"das personal#Staff";"0";"30";"33";"die Personal";"D N";"das#752 personal#79"
"dieses hotel#unknown";"0";"15";"25";"dies Hotel";"Q N";"dieses#39 hotel#612"
"die anlage#unknown";"0";"15";"24";"die Anlage";"D N";"die#750 anlage#64"
"das bad#Bathroom";"0";"12";"17";"die Bad";"D R";"das#752 bad#53"
"die sauberkeit#Cleanliness";"0";"12";"19";"die Sauberkeit";"D N";"die#750 sauberkeit#39"
"das essen#Restaurant";"0";"10";"13";"die Essen";"D N";"das#752 essen#56"
"das badezimmer#Bathroom";"0";"8";"12";"die Badezimmer";"D N";"das#752 badezimmer#26"
"die lage#Location";"0";"8";"19";"die Lage";"D N";"die#750 lage#79"
"diesem hotel#unknown";"0";"7";"22";"dies Hotel";"Q N";"diesem#35 hotel#612"
"dem hotel#unknown";"0";"7";"24";"die Hotel";"D N";"dem#161 hotel#612"
"ein hotel#unknown";"0";"6";"7";"eine Hotel";"D N";"ein#331 hotel#612"
"ein zimmer#Rooms";"0";"5";"17";"eine Zimmer";"D N";"ein#331 zimmer#322"
"der pool#Swimming pool";"0";"5";"6";"die Pool";"D N";"der#589 pool#28"
"das restaurant#Restaurant";"0";"4";"5";"die Restaurant";"D N";"das#752 restaurant#28"
"beim frühstück#Breakfast";"0";"3";"15";"bei Frühstück";"P N";"beim#45 frühstück#149"
"die hotelanlage#unknown";"0";"3";"6";"die Hotelanlage";"D N";"die#750 hotelanlage#16"
"das abendessen#Restaurant";"0";"3";"5";"die Abendessen";"D N";"das#752 abendessen#13"
"die lobby#Interior/exterior";"0";"3";"5";"die Lobby";"D N";"die#750 lobby#17"
"den zimmern#Rooms";"0";"3";"12";"die Zimmer";"D N";"den#246 zimmern#25"
"die mitarbeiter#Staff";"0";"3";"4";"die Mitarbeiter";"D N";"die#750 mitarbeiter#10"
"der empfang#Reservation/check-in/check-out";"0";"3";"4";"die Empfang";"D N";"der#589 empfang#13"
"der rezeption#Staff";"0";"3";"21";"die Rezeption";"D N";"der#589 rezeption#37"
"das frühstücksbüffet#Breakfast";"0";"3";"4";"die Frühstücksbüffet";"D O";"das#752 frühstücksbüffet#4"
"das haus#unknown";"0";"3";"6";"die Haus";"D N";"das#752 haus#24"
"der service#Facilities";"0";"3";"11";"die Service";"D N";"der#589 service#49"
"im bad#Bathroom";"0";"3";"16";"in Bad";"P R";"im#289 bad#53"
"unser zimmer#Rooms";"0";"3";"11";"unser Zimmer";"Q N";"unser#25 zimmer#322"
"das schwimmbad#Swimming pool";"0";"3";"4";"die Schwimmbad";"D N";"das#752 schwimmbad#9"
"die rezeption#Staff";"0";"3";"7";"die Rezeption";"D N";"die#750 rezeption#37"
"der teppich#Interior/exterior";"0";"2";"3";"die Teppich";"D N";"der#589 teppich#8"
"bei dem#unknown";"0";"2";"4";"bei die";"P Q";"bei#90 dem#161"
"im hotel#unknown";"0";"2";"35";"in Hotel";"P N";"im#289 hotel#612"
"der umgebung#Location";"0";"2";"5";"die Umgebung";"D N";"der#589 umgebung#14"
"die dusche#Bathroom";"0";"2";"4";"die Dusche";"D N";"die#750 dusche#23"
"den aufenthalt#unknown";"0";"2";"3";"die Aufenthalt";"D N";"den#246 aufenthalt#19"
"die gärtner#Staff";"0";"2";"3";"die Gärtner";"D N";"die#750 gärtner#5"
"die bar#Facilities";"0";"2";"3";"die Bar";"D N";"die#750 bar#13"
"die ausstattung#Interior/exterior";"0";"2";"5";"die Ausstattung";"D N";"die#750 ausstattung#14"
"der strand#Facilities";"0";"2";"5";"die Strand";"D N";"der#589 strand#46"
"die toilette#Bathroom";"0";"2";"3";"die Toilette";"D N";"die#750 toilette#5"
"die fenster#Interior/exterior";"0";"2";"5";"die Fenster";"D N";"die#750 fenster#20"
"mein zimmer#Rooms";"0";"2";"5";"mein Zimmer";"Q N";"mein#12 zimmer#322"
"die lage#unknown";"0";"2";"19";"die Lage";"D N";"die#750 lage#79"
"die gästestruktur#unknown";"0";"2";"14";"die Gästestruktur";"D N";"die#750 gästestruktur#17"
"das mobiliar#Interior/exterior";"0";"2";"3";"die Mobiliar";"D N";"das#752 mobiliar#5"
"das bett#Beds";"0";"2";"7";"die Bett";"D N";"das#752 bett#17"
"der service#Staff";"0";"2";"11";"die Service";"D N";"der#589 service#49"
"das zimmer#unknown";"0";"2";"47";"die Zimmer";"D N";"das#752 zimmer#322"
"die rezeption#Reservation/check-in/check-out";"0";"2";"7";"die Rezeption";"D N";"die#750 rezeption#37"
"eine suite#Rooms";"0";"1";"2";"eine Suite";"D N";"eine#166 suite#10"
"der fernseher#Facilities";"0";"1";"2";"die Fernseher";"D N";"der#589 fernseher#9"
"die hotels#unknown";"0";"1";"2";"die Hotel";"D N";"die#750 hotels#71"
"zum meer#Location";"0";"1";"4";"zu Meer";"P N";"zum#132 meer#21"
"die dächer#Interior/exterior";"0";"1";"2";"die Dach";"D N";"die#750 dächer#2"
"dem fenster#unknown";"0";"1";"4";"die Fenster";"D N";"dem#161 fenster#20"
"die einrichtung#Interior/exterior";"0";"1";"2";"die Einrichtung";"D N";"die#750 einrichtung#7"
"ein upgrade#unknown";"0";"1";"3";"eine Upgrade";"D O";"ein#331 upgrade#3"
"im badezimmer#Bathroom";"0";"1";"2";"in Badezimmer";"P N";"im#289 badezimmer#26"
"der service#unknown";"0";"1";"11";"die Service";"D N";"der#589 service#49"
"im zimmer#Rooms";"0";"1";"30";"in Zimmer";"P N";"im#289 zimmer#322"
"die größe#unknown";"0";"1";"2";"die Größe";"D N";"die#750 größe#12"
"zum bahnhof#unknown";"0";"1";"7";"zu Bahnhof";"P N";"zum#132 bahnhof#19"
"der fernseher#Rooms";"0";"1";"2";"die Fernseher";"D N";"der#589 fernseher#9"
"der rest#unknown";"0";"1";"2";"die Rest";"D N";"der#589 rest#3"
"einen wasserkocher#unknown";"0";"1";"2";"eine Wasserkocher";"D N";"einen#116 wasserkocher#8"
"das niveau#unknown";"0";"1";"2";"die Niveau";"D N";"das#752 niveau#6"
"die ruhe#Noisiness";"0";"1";"2";"die Ruhe";"D N";"die#750 ruhe#6"
"des personals#Staff";"0";"1";"6";"die Personal";"D N";"des#98 personals#9"
"der preis#unknown";"0";"1";"2";"die Preis";"D N";"der#589 preis#39"
"der urlaub#unknown";"0";"1";"3";"die Urlaub";"D N";"der#589 urlaub#46"
"vier sterne#unknown";"0";"1";"3";"vier Stern";"O N";"vier#6 sterne#67"
"ein appartment#unknown";"0";"1";"2";"eine Appartment";"D O";"ein#331 appartment#5"
"die räume#Rooms";"0";"1";"2";"die Raum";"D N";"die#750 räume#5"
"ein supermarkt#Facilities";"0";"1";"2";"eine Supermarkt";"D N";"ein#331 supermarkt#9"
"von dort#unknown";"0";"1";"5";"von dort";"P A";"von#164 dort#55"
"von denen#unknown";"0";"1";"5";"von die";"P Q";"von#164 denen#10"
"all inclusive#unknown";"0";"1";"7";"alle Inclusive";"Q O";"all#14 inclusive#9"
"der beschreibung#unknown";"0";"1";"2";"die Beschreibung";"D N";"der#589 beschreibung#2"
"der lobby#Interior/exterior";"0";"1";"8";"die Lobby";"D N";"der#589 lobby#17"
"hotel avenue#unknown";"0";"1";"2";"Hotel Avenue";"N N";"hotel#612 avenue#2"
"zum frühstück#Breakfast";"0";"1";"3";"zu Frühstück";"P N";"zum#132 frühstück#149"
"einen städtetrip#unknown";"0";"1";"6";"eine Städtetrip";"D O";"einen#116 städtetrip#12"
"der empfang#Internet";"0";"1";"4";"die Empfang";"D N";"der#589 empfang#13"
"unserem zimmer#Rooms";"0";"1";"5";"unser Zimmer";"Q N";"unserem#17 zimmer#322"
"zum abendessen#Restaurant";"0";"1";"2";"zu Abendessen";"P N";"zum#132 abendessen#13"
"das foyer#Reservation/check-in/check-out";"0";"1";"2";"die Foyer";"D N";"das#752 foyer#2"
"der altersdurchschnitt#unknown";"0";"1";"3";"die Altersdurchschnitt";"D N";"der#589 altersdurchschnitt#6"
"der ausblick#Rooms";"0";"1";"2";"die Ausblick";"D N";"der#589 ausblick#8"
"die gäste#unknown";"0";"1";"17";"die Gast";"D N";"die#750 gäste#68"
"die handtücher#unknown";"0";"1";"3";"die Handtuch";"D N";"die#750 handtücher#13"
"eine nacht#unknown";"0";"1";"5";"eine Nacht";"D N";"eine#166 nacht#31"
"die tische#Breakfast";"0";"1";"2";"die Tisch";"D N";"die#750 tische#4"
"hotel bellevue#unknown";"0";"1";"2";"Hotel Bellevue";"N O";"hotel#612 bellevue#3"
"ins meer#unknown";"0";"1";"2";"in Meer";"P N";"ins#10 meer#21"
"die liegen#Facilities";"0";"1";"2";"die Liege|Liegen";"D N";"die#750 liegen#12"
"der strand#unknown";"0";"1";"5";"die Strand";"D N";"der#589 strand#46"
"der dusche#Bathroom";"0";"1";"6";"die Dusche";"D N";"der#589 dusche#23"
"der nacht#unknown";"0";"1";"2";"die Nacht";"D N";"der#589 nacht#31"
"die anbindung#Location";"0";"1";"3";"die Anbindung";"D N";"die#750 anbindung#9"
"die fenster#unknown";"0";"1";"5";"die Fenster";"D N";"die#750 fenster#20"
"dem personal#Staff";"0";"1";"2";"die Personal";"D N";"dem#161 personal#79"
"die hotelanlage#Location";"0";"1";"6";"die Hotelanlage";"D N";"die#750 hotelanlage#16"
"die qualität#unknown";"0";"1";"4";"die Qualität";"D N";"die#750 qualität#20"
"der preis#Value-for-money";"0";"1";"2";"die Preis";"D N";"der#589 preis#39"
"das büffet#Breakfast";"0";"1";"2";"die Büffet";"D O";"das#752 büffet#2"
"ashbourne hotel#unknown";"0";"1";"2";"Ashbourne Hotel";"O N";"ashbourne#2 hotel#612"
"alle speisen#unknown";"0";"1";"2";"alle Speise|Speisen";"Q N";"alle#44 speisen#15"
"der terrasse#Restaurant";"0";"1";"2";"die Terrasse";"D N";"der#589 terrasse#10"
"dana beach#unknown";"0";"1";"2";"Dana Beach";"R O";"dana#2 beach#12"
"der zimmergröße#Rooms";"0";"1";"2";"die Zimmergröße";"D N";"der#589 zimmergröße#4"
"die dusche#unknown";"0";"1";"4";"die Dusche";"D N";"die#750 dusche#23"
"die beleuchtung#Facilities";"0";"1";"2";"die Beleuchtung";"D N";"die#750 beleuchtung#2"
"die umgebung#Location";"0";"1";"5";"die Umgebung";"D N";"die#750 umgebung#14"
"von innen#Interior/exterior";"0";"1";"3";"von innen";"P A";"von#164 innen#9"
"business hotel#unknown";"0";"1";"4";"Business Hotel";"N N";"business#7 hotel#612"
"ganzen hotel#unknown";"0";"1";"2";"ganz Hotel";"G N";"ganzen#13 hotel#612"
"schiefen turm#Location";"0";"1";"2";"schief Turm";"G N";"schiefen#2 turm#6"
"hilton berlin#unknown";"0";"1";"2";"Hilton Berlin";"O R";"hilton#9 berlin#5"
"der küche#Breakfast";"0";"1";"2";"die Küche";"D N";"der#589 küche#10"
"der metro#Location";"0";"1";"2";"die Metro";"D R";"der#589 metro#12"
"die messe#unknown";"0";"1";"2";"die Messe";"D N";"die#750 messe#8"
"den preis#Value-for-money";"0";"1";"5";"die Preis";"D N";"den#246 preis#39"
"die flure#Interior/exterior";"0";"1";"3";"die Flur";"D N";"die#750 flure#3"
"der shuttle#Facilities";"0";"1";"2";"die Shuttle";"D O";"der#589 shuttle#12"
"am see#Location";"0";"1";"5";"an See";"P N";"am#124 see#11"
"die auswahl#unknown";"0";"1";"6";"die Auswahl";"D N";"die#750 auswahl#17"
"die auswahl#Breakfast";"0";"1";"6";"die Auswahl";"D N";"die#750 auswahl#17"
"der buchung#Reservation/check-in/check-out";"0";"1";"2";"die Buchung";"D N";"der#589 buchung#6"
"russische gäste#unknown";"0";"1";"2";"russisch Gast";"G N";"russische#4 gäste#68"
"alle zimmer#Rooms";"0";"1";"4";"alle Zimmer";"Q N";"alle#44 zimmer#322"
"die lobby#unknown";"0";"1";"5";"die Lobby";"D N";"die#750 lobby#17"
"best western#unknown";"0";"1";"3";"gut Western";"G N";"best#3 western#3"
"zum strand#Location";"0";"1";"13";"zu Strand";"P N";"zum#132 strand#46"
"der bus#Transportation";"0";"1";"4";"die Bus";"D N";"der#589 bus#12"
"der lobby#Reservation/check-in/check-out";"0";"1";"8";"die Lobby";"D N";"der#589 lobby#17"
"der bau#Interior/exterior";"0";"1";"2";"die Bau";"D N";"der#589 bau#4"
"die gartenanlage#unknown";"0";"1";"2";"die Gartenanlage";"D N";"die#750 gartenanlage#2"
"dem zimmer#Rooms";"0";"1";"7";"die Zimmer";"D N";"dem#161 zimmer#322"
"im treppenhaus#unknown";"0";"1";"2";"in Treppenhaus";"P N";"im#289 treppenhaus#4"
"viele tauben#Noisiness";"0";"1";"2";"viele Taube";"Q N";"viele#46 tauben#2"
"das wasser#unknown";"0";"1";"3";"die Wasser";"D N";"das#752 wasser#15"
"den strand#Location";"0";"1";"2";"die Strand";"D N";"den#246 strand#46"
"der saunabereich#Facilities";"0";"1";"2";"die Saunabereich";"D N";"der#589 saunabereich#2"
"dubai mall#Location";"0";"1";"4";"Dubai Mall";"R R";"dubai#12 mall#6"
"zum bahnhof#Location";"0";"1";"7";"zu Bahnhof";"P N";"zum#132 bahnhof#19"
"gesamte hotelanlage#unknown";"0";"1";"2";"gesamt Hotelanlage";"G N";"gesamte#15 hotelanlage#16"
"500 zimmern#Rooms";"0";"1";"2";"500 Zimmer";"O N";"500#2 zimmern#25"
"dem hotel#Location";"0";"1";"24";"die Hotel";"D N";"dem#161 hotel#612"
"der badewanne#Bathroom";"0";"1";"4";"die Badewanne";"D N";"der#589 badewanne#7"
